id,name,address,rating,review_count
30020, Four Points by Sheraton Jeddah Corniche ," Cornich Road, South Obhur District, South Obhr, 23731 Yeda, Arabia Saudí ",4.2,2910
30021,Touq Balad,"Aldeman 6133, 22233, Jeddah, Saudi Arabia",4.1,589
30022,Lavent Park Hotel Suites,"King Fahd Rd, 23533, Jeddah, Saudi Arabia",3.3,604
30023,Al Fanar International Hotel Apt 2 Jedda,"3430 Muhammad Zaydan, An Naim District, Jeddah, Saudi Arabia",3.6,247
30024,Al Rose Al Motamiza,"Hira St, 23523, Jeddah, Saudi Arabia",3.6,5
30025,JORY RS HOTEL,"Prince Sultan Street, Al Salamah District, Jeddah, Saudi Arabia",4.6,442
30026,The Golden Goose,"Al Hamdania Main Street, Al Hamdania District, 23631, Jeddah, Saudi Arabia",4.0,4
30027,Dar Knan Furnished Units,"Prince Majid Rd, 22245, Jeddah, Saudi Arabia",3.0,263
30028,Green Plateaus,"Old Makkah Rd, 22347, Jeddah, Saudi Arabia",4.0,2
30029,Mnart Beet Al Arab Furnished Units,"3261 Risalat Al Hurriyah Street, Al Hamra, 23212, Jeddah, Saudi Arabia",3.8,42
30030,Jeddah blue plus,"Muhyi Ad Din An Nadhir, 11564, Jeddah, Saudi Arabia",4.3,5160
30031,AH Hotel,"Prince Mohammed Bin Abdulaziz Str. 4337, 23345, Jeddah, Saudi Arabia",4.3,895
30032,Mirage Hotel,"Al Tawba Street, Al Sharafia District, 21511, Jeddah, Saudi Arabia",4.2,1391
30033,EVA Hotel,"An Naeem St., Al Naeem Dist., 8216, Jeddah, Saudi Arabia",4.1,597
30034,Manazily El kornesh,"Muhyi Ad Din An Nadhir, 23212, Jeddah, Saudi Arabia",4.5,749
30035,OYO 395 Al Hafof Hotel,"3321, King Fahd Road, Ash Sharafiyah, 21577, Jeddah, Saudi Arabia",3.6,160
30036,Zwarah Hotel Suites,"7765 Umm Al Qura, 23454, Jeddah, Saudi Arabia",3.8,702
30037,Al Fouz Luxury Hotel Suites,"Al Salamah District, Sabil Al Ilm Street, 23436, Jeddah, Saudi Arabia",3.9,154
30038,Iwan AlAndalusia Alajaweed,"Al Ajaweed District, ? 9618, 22442, Jeddah, Saudi Arabia",3.7,403
30039,Iwan Alandalusia Suites - Hira,"hiraa, 3512, Jeddah, Saudi Arabia",3.7,403
30040,Qasr Al Balood Hotel Apartments Jeddah,"Jeddah, Al Naeem Dst., Jeddah, Saudi Arabia",3.8,116
30041,House Laveena Hotel Apartments,"North Abhor, Prince Naief Street, 11541, Jeddah, Saudi Arabia",2.9,161
30042,Jana Palace Furnished Apartments,"Alwaziriah district, 11816, Jeddah, Saudi Arabia",4.0,221
30043,Zahrat Al Naseem Furnished Apartments,"Jeddah Al Naseem, Abi Al Abbas Modern Street, 23233, Jeddah, Saudi Arabia",5.0,1
30044,El Masarat Hotel Suites,"Palastine St., 21577, Jeddah, Saudi Arabia",3.4,7
30045,Buhr hotel,"Old Makkah Rd, Kelo 5, Madaen Al- Fahad, 22331, Jeddah, Saudi Arabia",4.3,4199
30046,Aknan Alsafa,"Abdullah Ash Sharbatli, Al Safa, 23454, Jeddah, Saudi Arabia",3.8,830
30047,Alertiqaa Hotel,"Hira St., Almarwah, 23545, Jeddah, Saudi Arabia",4.3,389
30048,Amarena ApartHotel,"Almarwa District, Abou Kotada Al Anssari street, 21442, Jeddah, Saudi Arabia",2.7,126
30049,Lavent Park,"Bani Malik, 23235, Jeddah, Saudi Arabia",3.3,604
30050,Acacia Hotel,"As Salamah District, Saqr Quraish Street, 23436, Jeddah, Saudi Arabia",3.4,214
30051,Essnad Furnished Units Al Haramain,"Abdul Rahman Al Khozai st. Al Haramain, 23545, Jeddah, Saudi Arabia",3.2,284
30052,Sun Park Hotel Suites,"Quraysh Street, 23437, Jeddah, Saudi Arabia",4.3,673
30053,Alsamer Homes,"Alsamer District 1,Alhasab Altaymi St., 23461, Jeddah, Saudi Arabia",4.7,384
30054,SDM GULF Apartments,"3688 Almanar St, Almanar District, 22463-8270, Jeddah, Saudi Arabia",4.1,8
30055,Al-Hamdaniya Al-Raqi,"Al-Andalus, 23325, Jeddah, Saudi Arabia",0.0,0
30056,Karam Jeddah Hotel,"Jeddah .Madina Road., East Al Baghdadiya, 16372, Jeddah, Saudi Arabia",4.2,1670
30057,Safa Albawadi Jeddah,"Al Rabwah District, Al Makarunah St, 23534, Jeddah, Saudi Arabia",5.0,1
30058,Toot house Jeddah,"JEDDAH, 26513, Jeddah, Saudi Arabia",4.2,1501
30059,Shamaat Jeddah Hotel,"Prince Sultan St., Al Nahda District, 21477, Jeddah, Saudi Arabia",4.1,333
30060,helm jeddah Hotel Apartments,"King Abdullah Road, An Nasim, Beside King Abdulaziz University, 21421, Jeddah, Saudi Arabia",4.7,116
30061,Al Hammad Hotel Apartments 2,"Sultan Ibn Salman, An Nuzhah, 22234, Jeddah, Saudi Arabia",3.5,1184
30062,OYO 396 Alam Al Sala Al Kobra Towers,"Alam, Old Makkah Rd, Al Farooq, 21577, Jeddah, Saudi Arabia",3.6,547
30063,Silver City 2 Business Hotel Apartments,"Muadh At Tamimi, Al-Ruwais, 23214, Jeddah, Saudi Arabia",4.5,2
30064,Al- Marjan Beach,"Prince Sultan Rd, 23618, Jeddah, Saudi Arabia",3.7,3225
30065,Iwan AlAndalusia Alsafa2,"Abdulziz Bin Ibrahim, 23454, Jeddah, Saudi Arabia",3.7,403
30066,Prime Al Corniche Hotel,"Prince Faisal Ibn Fahd, Al Shatiea, 21477 Jeddah, Saudi Arabia ",3.9,1286
30067,Prime Almina,"King Fahd Road, 21477 Jeddah, Saudi Arabia",3.9,544
30068,Swiss Blue Hotel Hera,"Al Bawadi District, Hira Street , 23531 Jeddah, Saudi Arabia ",4.3,541
30069,Alrumuz Alsaadiqh served apartments,"23334, Jeddah, Saudi Arabia ",4.1,31
30070,Swissotel Living Jeddah,"Building No 2652, Prince Saud Al Faisal Street, 7490 Al Khaldiya 23422, Jeddah, Saudi Arabia",4.7,1146
30071,Rotana Residence,"Alhamra District, Almaadi Street, Al Hamra, 21454, Jeddah, Saudi Arabia",3.5,1137
30072,Rawasi Hotel Suites,"8183 Abdul Maqsud Khuja St., Al Rawdah, Jeddah 23435, Saudi Arabia",4.3,1180
30073,Maria Furnished Apartments,"Prince Sultan Rd. With Assalam St., 23525, Jeddah, Saudi Arabia",5.0,1
30074,The Blue Rose Hotel - الورده الزرقاء للوحدات السكنيه,"Hira Street Salih Al Umari, 23544, Jeddah, Saudi Arabia",4.4,546
30075,OYO 630 Raghad Al Shatee For Furnished Units,"Ahmad Al Attas Street, Al Zahra, 21442 Jeddah, Saudi Arabia",2.3,19
30076,Ocean View Hotel - Jeddah,"2665 Muhyi Ad Din An Nazer, Jeddah, Makkah, 23212, Saudi Arabia",3.8,507
30077,Diamond Tower Hotel,"5310 Abdul Rahman Al Khuzaee, Al Marwah District, 23545, Jeddah, Saudi Arabia",4.3,940
30078,Al Ezzah Palace Hotel Suites,"Nawfal Ibn Muawiyah, Falastin St, Bani Malik, 23232, Jeddah, Saudi Arabia",3.6,160
30079,Al Shoqdof hotel Jeddah,"Hira St With Al Seteen, Al Rabwa Area, Jeddah, Saudi Arabia",4.0,4
30080,Hekayat Roaa,"Al Amir Fawwaz, Al Junoobi, 22442, Jeddah, Saudi Arabia",2.6,8
30081,Raneem Furnished suites,"Al-Hamra'a, 23212, Jeddah, Saudi Arabia",3.4,35
30082,OYO 649 Al Thuraya Palace Apartments,"3982, Sulayyman Al Hamawi Street, As Salamah, Jeddah, Al Salamah, 23436 Jeddah, Saudi Arabia",2.7,14
30083,OYO 636 Ram Jeddah Serviced Apartment,"Quraish Street, Al Bawadi, Near Setten Road, Jeddah 23531, Saudi Arabia, Jeddah , Makkah province , Saudi Arabia",4.0,228
30084,Rovotel Hotel,"Dhul Nourayn, Sharafiyah, Jeddah 23218, Kingdom of Saudi Arabia",4.6,442
30085,Quiet hotel,"Jeddah Arab Sea Street, 23212 Ar Ruays, Saudi Arabia",3.8,177
30086,Elite Jeddah Hotel,"Prince Faisal Bin Fahd Street, Hilton Walk In The Shati Neighborhood, 21442, Jeddah, Saudi Arabia",4.1,3889
30087,The Address Jeddah,"Muhyi Ad Din An Nadhir, Al Hamra, 23212, Jeddah, Saudi Arabia",4.5,22555
30088,PRAHA Home,"2929 Hilmi Kutbi, 23425, Jeddah, Saudi Arabia",3.5,86
30089,Lahoya Hotel Suites,"Hira Street, 23513, Jeddah",4.4,354
30090,CHARLI Hotel Jeddah,"Prince Sultan, Al Salamah, 23618 Jeddah, Saudi Arabia",4.5,524
30091,Boudl AL Tahlia,"Prince Mohamed Bin Abdul Aziz Street, City Center, 21411, Jeddah, Saudi Arabia",4.2,2076
30092,Habitat Hotel All Suites,"Al-Madinah Al-Munawarah Rd, As Salamah, Jeddah 23525, Saudi Arabia",4.0,3544
30093,Quiet Dreams Quraysh Branch,"quraish st, Ebn Odays, 23443, Jeddah",3.9,448
30094,Hotel Rooms,"Fouad Shaker Street, 7086, 23532, Jeddah, Arabia Saudita",3.4,887
30095,Al Azhar Jeddah,"Madina road, JEDDAH",4.2,554
30096,Crowne Plaza Jeddah Al Salam,"Prince Sultan Road, Al-Muhammadiyah District 12731, 7755 9 4, 21352, JEDDAH",4.9,9690
30097,Ruve Jeddah Hotel,"Prince Mohamed Bin Abdul Aziz Road (Tahliya Road), 1111, Jeddah",4.0,1575
30098,Sunset Jeddah,"Prince Saud Al Faisal, Al Rawdah, Jeddah 21433, Saudi Arabia",4.3,3096
30099,Oyo 636 Ram Jeddah Serviced Apartments,"Quraish St., Jeddah",4.0,228
30100,Golden New Al Safa,"Prince Mutaib bin Abdulaziz Rd, Al-Safa, Jeddah 23452, Saudi Arabia, Jeddah, Makkah province, Saudi Arabia",3.8,830
30101,Golden New Quraish Jeddah,"Qouraish, 23443 Jeddah, Saudi Arabia ",4.2,566
30102,Ewaa Express Hotel - Al Shati,"Prince Faisal Ibn Fahd الامير فيصل بن فهد، الشاطئ، جدة 23612, Al Shatiea, 23612 Yeda, Arabia Saudí",4.4,682
30103,Q Suites Jeddah by EWA,"Prince Saud Al Faisal Street ., 21423, Jeddah, Saudi Arabia",3.9,733
30104,Grand Park Al Zahraa Hotel,"Arid Ibn Mahshi, Al Zahra, 21521, Jeddah, Saudi Arabia",4.0,1632
30105,The Venue Jeddah Corniche," 7295 Al Kurnaysh Road Ash Shati Dist Jeddah, 23511, P.O Box 51991, Saudi Arabia",4.1,3889
30106,Narcissus Al Hamra Hotel Jeddah,"Al Kurnaysh Branch Road Al-Hamra, 11351 Yeda, Arabia Saudí",4.4,2203
30107,Clarion Hotel Jeddah Airport,"9195 Prince Majid Road, Al Marwah Dist, Jeddah, 23542-2145, Arabia Saudi",4.5,2289
30108,Comfort Hotel Jeddah King Road,"9195 King Road, Al Zahra Distr, Jeddah, 23522, Arabia Saudi",4.5,1426
30109,Ocean View Al Zahra,"Arid Ibn Mahshi 1, 23425 Jeddah, Saudi Arabia",3.8,507
30110,Paradise Inn Jeddah,"4365 Yaqub bin Ibrahim, JBRA6647, 6647, Jeddah 23214, Arabia Saudita",4.3,152
30111,"InterContinental Jeddah, an IHG Hotel","P.O. Box 41855, Al Hamra Corniche, Jeddah, 21531, Saudi Arabia",4.4,8739
30112,OYO 611 Jumeirah Furnished Units,"3130 Ouqbah Ibn Qaizi, 23522, Jeddah, Saudi Arabia",4.2,6
30113,Jeddah Marriott Hotel Madinah Road,"6939 Al Madinah, Al-Monawarah Rd Albawadi Dist, 32531, Jeddah, Saudi Arabia",4.6,1927
30114,Admire Apart' Hotel,"Abi Dharr Alghifari St, An Naseem, 23233, Jeddah, Saudi Arabia",3.2,85
30115,WA Hotel,"Prince Mohammed Bin Abdulaziz Street, 23453, Jeddah, Saudi Arabia",4.3,2130
30116,Osool Furnished Apartments Bani Malek,"Bani Malek Str. Al Naseem Area, Al Safina Station, 11911, Jeddah, Saudi Arabia",3.7,23
30117,Raihana Plaza 2,"Al Salama, Saqr Quraish Street, 21531, Jeddah, Saudi Arabia",4.5,990
30118,Grand Alsaha,"Madina Road,, Al-Sharafeyah, Jeddah 22234, Saudi Arabia",3.6,8288
30119,Jasmine Garden Hotel,"Muhammad Zaidan, 23526, Jeddah, Saudi Arabia",4.5,881
30120,APARTMENTS AL-RUMUZ AL-SADIQHA,"Al Roaby Bin Ladin, 7527, 22345, Jeddah, Saudi Arabia",3.5,368
30121,Laten suites,"King Abdallah Rd, 23322, Jeddah, Saudi Arabia",3.9,767
30122,Zara Suites Hotel,"Prince Sultan Rd, 23615, Jeddah, Saudi Arabia",4.3,91
30123,Almsaeidih Palace - Hiraa,"Hira Street, Al Manahij, Jeddah, Saudi Arabia",4.9,114
30124,Hotel Rasiyat,"Jeddah - Abha Highway, 89756, Saudi Arabia",3.8,64
30125,Manazil Jeddah for furnished Apartment,"3215 Al Nasim District, King Abdullah Road, 23233, Jeddah, Saudi Arabia",3.7,864
30126,Platin Raida,"Kunuz Al Ilm From Al Yamamah St., Jeddah, Saudi Arabia",4.2,1968
30127,Mira Suites,"Quraysh Street, Al Salamah District, 11345, Jeddah, Saudi Arabia",3.0,891
30128,Hayat Elhamra,"Muhyi Ad Din An Nadhir, 23212, Jeddah, Saudi Arabia",4.3,11711
30129,Aman Furnished Apartment 2,"Amna Bint Wahb St., Al Naim, 23622, Jeddah, Saudi Arabia",3.6,35
30130,Hotel Mercure Jeddah Al Hamra,"Al-Hamra'a, Jeddah 23212, Saudi Arabia",4.1,3693
30131,Lamar Furnished Apartments,"Hira Street, Al Marwa District, 3002, Jeddah, Saudi Arabia",4.1,1860
30132,Celine Aparthotel,"6748 King Fahd Rd, Al Faysaliyah District, 23441, Jeddah, Saudi Arabia",4.0,42
30133,Lotaz Hotel,"Hira Street 3421, Al Shatiea, 23513, Jeddah, Saudi Arabia",4.3,562
30134,Manazil Al-Jumira hotel apartments,"Bani Juays, 23534, Jeddah, Saudi Arabia",3.3,55
30135,Medhal Hotel Apartments,"3098 Sari Road, Al Salamah, 23436, Jeddah, Saudi Arabia",4.7,116
30136,The 40th Pearl Hotel Suites,"Al Arbaen Street, Al Rihab Dist., 2122, Jeddah, Saudi Arabia",3.2,15
30137,Dyaa Al Shatea Hotel,"Ahmed Al Attas Street, Souq Al Shate Al Zahraa District, 24081, Jeddah, Saudi Arabia",4.3,349
30138,Safari Suites,"Al Salama Dist. Al Madina Road, 15005, Jeddah, Saudi Arabia",3.8,177
30139,Nice Land Apart-Hotel,"Al-Madinah Al-Munawarah, Rd, An Naim, 23526, Jeddah, Saudi Arabia",1.0,1
30140,Gold Palace,"Abdul Rahman Ibn Ahmad As Sidayri 3647, Al Salamah, 23541, Jeddah, Saudi Arabia",3.9,494
30141,Pearl Of Vision Hotel,"Bakhashab Street, Al Thaghar District, 22338, Jeddah, Saudi Arabia",4.2,328
30142,The Golden Coast,"Jeddah Alrawabi .. Bin Laden Street, 22345, Saudi Arabia",4.2,264
30143,Naseem Al Rawdah,"Janub Ibn Ladin Street, Al Rwabi District, 22345, Jeddah, Saudi Arabia",4.1,39
30144,OYO 650 Dhiyafat Dallah Hotel,"7301 Al-Madinah Al-Munawarah Rd, 23828, Jeddah, Saudi Arabia",4.3,13
30145,LANDMARK HOTEL - SARI,"Sari Street, Ali Salamah, 23436, Jeddah, Saudi Arabia",4.3,96
30146,Abhaa Al- Qusur 2 Furnished Apartments,"King Fahd Rd, 23531, Jeddah, Saudi Arabia",4.1,31
30147,Swiss Blue Hotel Alsteen,"King Fahad Road , Ibn Taleb ,Albawadi, 23443, Jeddah, Saudi Arabia",4.0,903
30148,Marlo Hotel,"Umm Al Mouameneen Sauda, 23234, Jeddah, Saudi Arabia",4.5,708
30149,Yan Apartments,"33 Shogaa Bin Wahb, Al Salamah District, 23436, Jeddah, Saudi Arabia",4.3,390
30150,Ali Al Murtada,"Ali Al Murtada, 23234, Jeddah, Saudi Arabia",4.5,1426
30151,Al Naseem Street,"Al Naseem St, 22230, Jeddah, Saudi Arabia",3.7,881
30152,WOW Elite Home Suites,"2956 Manarat Al Masa, 23436, Jeddah, Saudi Arabia",4.2,751
30153,Merya Hotel,"Ahmad Al Attas, 21446, Jeddah, Saudi Arabia",4.3,349
30154,Mnazel Al Vorsan,"Mulla Niyazi, 23452, Jeddah, Saudi Arabia",0.0,0
30155,Masia Hotel Apartments,"Hira Street, 13465, Jeddah, Saudi Arabia",5.0,1
30156,Sama Tower for Furnished Units,"Mishrifah, 23335, Jeddah, Saudi Arabia",3.3,389
30157,sama tower,"Prince Maged Street Jeddah, 23335, Saudi Arabia",3.3,389
30158,Classical Suites,"Alzahra District, Albatarji Street, 21382, Jeddah, Saudi Arabia",4.3,343
30159,Deyafah Layali Al Reef Furnished Units,"Abdulrahman Al Sudairy Street, Al Salamah District, 23436, Jeddah, Saudi Arabia",3.9,539
30160,Manazil Jeddah 2,"Al Salamah District, Abd El Rahman Ibn Ahmad As Sidayri, 25595, Jeddah, Saudi Arabia",3.7,864
30161,Rozaio Hotel Jeddah,"Hilmi Kutbi 2755, Al Zahraa District, 23425, Jeddah, Saudi Arabia",4.4,587
30162,Ayoon Al-Mamlakah Hotel Suites,"Al Watan Al Arabi Street, Al Hamra's, 21448, Jeddah, Saudi Arabia",4.0,10
30163,TU jardin,"Abu Qatada Al Ansari, 23545, Jeddah, Saudi Arabia",3.6,183
30164,Mais Jeddah Suites 2,"6171 King Abdul Aziz Rd, 21442, Jeddah, Saudi Arabia",3.3,304
30165,Dar Al Janoub Hotel Suites,"Madaen Al Fahad, Al Waziria District, 22343, Jeddah, Saudi Arabia",4.2,6
30166,Luminous Diamond Suites,"Abdel Rahaman Al Khozaey Street 5281, Al Marwa District, 21442, Jeddah, Saudi Arabia",4.2,17
30167,Etlalet Ebhar Furnished Units,"Jeddah Al Mohamdia, Jeddah Prince Sulatan Road Beside Garir, 11421, Saudi Arabia",4.3,12
30168,El Ghobishi Hotel Suites,"Azizya Abistract, Tahlia St., 23322, Jeddah, Saudi Arabia",2.0,7
30169,Lotaz Hotel Suites - Al Salamah,"Box 7695 2185 Al-Tamkroti, Al-Salama, 23437, Jeddah, Saudi Arabia",4.6,789
30170,Temandra Hotel,"Ahmad Hamdan, 23625, Jeddah, Saudi Arabia",4.2,439
30171,Gladiolus Hotel,"Ali Afandi Jamil, 1, 23525, Jeddah, Saudi Arabia",4.3,517
30172,Shatee Al Hayat Hotel Suites,"4607 Hira Street, Al Marwah, 55555, Jeddah, Saudi Arabia",3.9,1602
30173,Al- Reef Hotel Units,"Mokhatat Alhada Unit Number 1, 22444, Jeddah, Saudi Arabia",3.9,539
30174,Al Hamra Palace Hotel- AlSharafia Branch,"Alsharafyah, 23216, Jeddah, Saudi Arabia",4.0,2
30175,Iwan alandalusia hotel suites AlRehab,"Alrehab District, Kamel Azhar, 3142, Jeddah, Saudi Arabia",3.7,403
30176,Atana Park,"9154 Alwahah Street, Saudi, 23354, Jeddah, Saudi Arabia",3.9,749
30177,vital house for hotel apartment,"Almakarona Street, 23444, Jeddah, Saudi Arabia",4.5,425
30178,Golden Sea Hotel,"Umayr Al Ansari, Abhur Al Junoobiyah, 2298, 23734, Jeddah, Saudi Arabia",3.9,393
30179,Laylat Wed,"Al Salamah Dis. Abdulrahman Alsudairi St, 23436, Jeddah, Saudi Arabia",3.1,358
30180,الراحة للوحدات السكنيه,"Tahlia Road, 23325, Jeddah, Saudi Arabia",4.4,177
30181,Tafasel Aparthotel,"Abdul Majid Shubukshi, Ar Rawdah District, 23434, Jeddah, Saudi Arabia",4.1,42
30182,Jawharet Al- Nazla Apartment Hotel,"Al- Nazla Street, Jeddah, 8337, Saudi Arabia",1.0,1
30183,Mrakez Alarab Furnished Apartments 2,"Abdul Rahman Ibn Ghannam, Al Bawadi, 21512, Jeddah, Saudi Arabia",3.4,30
30184,Best Trip Paris,"7745 Nabhan Ath Thammar, 23532, Jeddah, Saudi Arabia",4.2,686
30185,Jamjoom Hotel,"Al-Sharafiah - Altawbah St, 6311, 23216, Jeddah, Saudi Arabia",2.9,500
30186,Qanadil Al Raha Hotel Apartments,"Alrupy, 22345, Jeddah, Saudi Arabia",4.4,177
30187,Sajaya Hotel Apartments,"Alhmdanyh, Airport Area, 23761, Jeddah, Saudi Arabia",3.7,412
30188,Mera Park Hotel,"Hira St, 23536, Jeddah, Saudi Arabia",3.0,230
30189,Rawa'a El Ahlam,"Jeddah, 23831 7210, Saudi Arabia",5.0,2
30190,OYO 500 Al Falah Furnished Apartments,"1, Mada'en Al-Fahd, Jeddah, 22347, Saudi Arabia",3.8,4
30191,Friesian Hotel,"Al Yamama Street 2891, 23524, Jeddah, Saudi Arabia",4.5,641
30192,Lama Rose Jeddah,"Al Mahjar, 22413, Jeddah, Saudi Arabia",3.8,428
30193,Najmet Al Esraa Al Zahabeya,"4082 Hira St, 23534, Jeddah, Saudi Arabia",3.4,745
30194,Layali Al Tamayoz 1,"Saqr Quraish St., Al Salama District, 23436, Jeddah, Saudi Arabia",4.2,642
30195,Safeer Jeddah Furnished Apartments,"Hira St, An Naim, 23526, Jeddah, Saudi Arabia",3.4,5
30196,West Liberty,"Al Iskandriyyah Street, Al Hamrah, 21491, Jeddah, Saudi Arabia",3.6,69
30197,WOW Residence,"Mawakeb Al Nasr, 23436, Jeddah, Saudi Arabia",3.9,236
30198,Moon and Star,"King Abdulaziz Road, 23734, Jeddah, Saudi Arabia",3.3,53
30199,Orgeta Hotel,"King Abdullah Rd, 22234, Jeddah, Saudi Arabia",4.7,1288
30200,JANA,"Abdullah Al Huqbani, Ar Rayaan, 23642, Jeddah, Saudi Arabia",4.0,221
30201,Milana Hotel,"Hira St, 23536, Jeddah, Saudi Arabia",4.0,257
30202,OYO 365 Oyoon Jeddah Residential Units,"4555, Al Makarunah Road, Ar Rabwah Dist, 23446, Jeddah, Saudi Arabia",3.6,35
30203,Kyona purpel,"Logine Street, 22324, Jeddah, Saudi Arabia",3.8,1137
30204,Al Hammad Hotel Apartments 1,"Al-Bawadi, 43222, Jeddah, Saudi Arabia",3.5,1184
30205,Flamingo Boutique,"Palestin Street,Alhamra District, 21442, Jeddah, Saudi Arabia",3.8,826
30206,Dar Al Masarat For Furnished Units,"Amna Bint Wahb St, 23622, Jeddah, Saudi Arabia",3.2,75
30207,Level Nine Hotel,"Al Nahdah, Abdulrahman Al Dakhil St., 23523, Jeddah, Saudi Arabia",4.6,371
30208,Sarwat Park Hotel Jeddah,"Prince Faisal Ibn Fahd Jeba6454.23511, Jeddah, Saudi Arabia",4.1,316
30209,Almsaeidih Palace - Quraish,"Quraish Street, Abdul Rahman Ibn Hind, 13009, Jeddah, Saudi Arabia",4.9,114
30210,Ahla Alayam,"As Saib Al Kimdi, 6699, 23436, Jeddah, Saudi Arabia",4.2,569
30211,Diva Hotel Suites,"Jeddah, 123456, Saudi Arabia",3.5,15
30212,rayan hotel jeddah,"Abi Hatham Al Ansari, 23635, Jeddah, Saudi Arabia",3.5,615
30213,Mirada Purple - Zahra,"Ahmed Al Attas Street, 23425, Jeddah, Saudi Arabia",3.8,612
30214,Raghd Al Shatea Hotel,"7455 Ahmed Al Attas Street, 21442, Jeddah, Saudi Arabia",3.2,158
30215,Shazha Plaza Hotel Units,"Al Hamadaniyah District, Al Hanakia Street Jeddah, 11111, Saudi Arabia",3.4,77
30216,Dyafat Al Saati by Al Saati Group Jeddah,"Prince Majed Road, Al Azizya Dstrict, 20012, Jeddah, Saudi Arabia",3.6,303
30217,Al Itqan Apart-hotel,"2978 Jafar Al Makki - Al Aziziyah, Jeddah, Saudi Arabia",3.9,687
30218,Sadeem Hotel Suites 2,"Abu Tamimah Al Hujaimi Street With Sinan, Bin Arqah Street Al Zahra District, 22233, Jeddah, Saudi Arabia",4.0,57
30219,Seafront Luxury Suites Jeddah Corniche,"District, Corniche Road Ash Shati, Jeddah 23511, Arabia Saudí",4.1,1002
30220,Golden New Umu Alquraa Hotel,"Umm Al Qoura, Al-Safa, Jeddah 23455, Arabia Saudí",4.1,273
30221,The Apartments,"Al Hamra Jeddah, Al Hamra, 41855 Jeddah, Saudi Arabia",4.5,924
30222,Spectrums Sari Jeddah,"Sari, Al-Zahra'a, Jeddah 23424, Saudi Arabia",4.1,1020
30223,Kenanh Jeddah Hotel,"Jeddah- East Bagdadiya Dst. Abdullah Balkher Street، Al-Baghdadiyah Al-Sharqiyah, Jeddah 22241 21955, Saudi Arabia",3.0,263
30224,Rahhal Al Bahr Hotel Apartment,"Al Hamra distrect-Muhiddin Street, Al-Hamra'a, Jeddah 23212 21433, Saudi Arabia",4.0,1088
30225,Roshan Al Azhar Hotel,"King Fahd Rd, Al Faisaliyah, Jeddah 23441, Saudi Arabia",4.1,571
30226,"Radisson Blu Hotel, Jeddah Plaza","King Abdullah Road, Jeddah, 21332, Saudi Arabia",4.3,5159
30227,Quiet Dreams - Al-Noor Branch,"Amro Bin Morah St. AlNoor Dist. AlMadina Road, Obhur Al Janoubiyah, Jeddah 23734, Saudi Arabia",3.9,448
30228,Shada Suites Zahra,"Al - Salama-2 Distt.Madeena Road, Umar Abdul Jabar, As Salamah, As Salamah, Jeddah 23532, Saudi Arabia",4.3,146
30229,Jeddah Hilton,"NORTH CORNICHE ROAD PO BOX 128428, JEDDAH, 21362, SAUDI ARABIA",4.5,22555
30230,Auris Alfanar Villa Hotel,"Prince Faisal Bin Fahd, Ash Shati, Jeddah 23513, Saudi Arabia",3.4,739
30231,Savoye Hotel,"Industrial Institute, 23442 Yeda, Arabia Saudita ",4.5,259
30232,Obhur Home Hotel Apartments,King Abdul Aziz Road Beside Marine Science Sq  Jeddah  SA,4.4,186
30233,OYO 161 Middle East Suite,"NA, 7872 Abdul Rahman Ibn Ahmad As Sidayri, As Salamah District, Jeddah 23437 3341, Saudi Arabia, Jeddah",3.0,1
30234,Golden Hotel,"King Fahad Road Sitten Kandara District، Al-Suhaifah, Jeddah 22237 21433, Saudi Arabia",3.8,830
30235,Refal Homes,"Hamad Al Jaser, 23434, Jeddah, Saudi Arabia",4.2,657
30236,Rand Jeddah 1 Hotel Apartments,"Hira Street, Conjunction With 40 Street, 24421, Jeddah, Saudi Arabia",4.3,6
30237,OYO 553 Arqa Al Qosor,"Behind Al Baik, Near Madinah Road Crossing, Hera Street, Jeddah",3.4,31
30238,Laten Suites Al Naseem,"Al Naseem District ,Abi Dharr Al Ghifari Street Al Naseem District ,Abi Dharr Al Ghifari Street  Jeddah  Saudi Arabia",3.7,415
30239,Laten Suites Al Nassim L3,"King Abdullah Road, 22230 Jeddah King Abdullah Road, 22230 Jeddah  Jeddah  Saudi Arabia",3.7,415
30240,Royal Casablanca Hotel,"6273 Uthman Ibn Afan, Al-Sharafeyah, Jeddah 23216, Saudi Arabia",3.8,1506
30241,Mercure Jeddah Al Hamra,"Al Hamra District, Alexandria Street",4.1,3693
30242,Al Hamra Hotel Jeddah Managed by Accorhotels,"Palestine street, Falastin, Al-Hamra'a, Jeddah 23324, Saudi Arabia",4.1,2863
30243,Lafontaine AlShrooq Suites,"Al Samer District, Al Ajwad Street، Jeddah 23462, Saudi Arabia",4.1,227
30244,Mabet Al Tahlia Hotel Apartments,"Prince Mohammed Bin Abdulaziz Street بجوار مستشفي بقشان, 23441, Jeddah, Saudi Arabia",3.8,58
30245,Havana Chalets,"Sharhabil Ibn Abdullah, 12345 Jeddah, Saudi Arabia",4.5,360
30246,Diwan Al Hijaz Villas by Q,"Corniche Road, 23613, Jeddah, Saudi Arabia",3.7,114
30247,Laten Suites Andalus Mall,Alfayhaa Alfayhaa 22244 Jeddah  Saudi Arabia,3.5,11
