id,name,address,rating,review_count
84209,Hotel Al Harmain Tower,"Raja Ghazanfar Ali Rd, Karachi 74400, Pakistan",3.8,2214
84210,Regent Plaza Hotel & Convention Center,"Karachi Cantonment, Karachi, Pakistan",3.7,53
84211,Embassy Inn Karachi,"100-B, S.M.C.H.S, Nursery, Shahrah-e-Faisal, Karachi , Karachi, SIndh, Pakistan",4.0,2232
84212,Royal Inn Guest House,"12-D, Block 6, P.E.C.H.S. Off Sharah-e-Faisal, Karachi, Pakistan",3.4,204
84213,Hotel Sarawan,"Sir Ghulam Hussain Hidayatallah Rd, Karachi, Pakistan",3.5,820
84214,Hotel Crown Inn Karachi,"171 Frere Road Saddar Next To Passport Office، High Court Bar Association، Karachi 74400, Pakistan",3.8,2348
84215,Hotel Days Inn,"164 شاہراہ فیصل، Karachi 75400, Pakistan",3.6,307
84216,Ramada Plaza by Wyndham Karachi Airport Hotel,"Star Avenue Terminal 1 Karachi, 75530, Pakistan",4.3,11943
84217,Avari Towers,242 Fatima Jinnah Road، Karachi، Pakistan,4.7,50286
84218,Carlton Resort Hotel & Club,"Zulfiqar Street 1, Karachi, Pakistan",3.9,404
84219,Mövenpick Hotel Karachi,Club Road 75530 Karach Pakistan,4.5,21851
85577,Faletti's Hotel,"24 Edgerton Rd, Lahore 54000, Pakistan",4.3,15233
85578,Luxus Grand Hotel,"4 Egerton Rd, Edgerton Rd, Lahore 54000, Pakistan",4.4,6387
85579,Leaders Inn Hotel,"Montgomery Rd, Lahore, Pakistan",3.7,56
85580,Nishat Hotel,"Lahore, Pakistan",4.4,3690
85581,Heaven Hotel & Restaurant,"Khayaban-e-Jinnah, Lahore 54000, Pakistan",4.1,82
85582,Carlton Tower Hotel,"14 Empress Road، Lahore 54000, Pakistan",3.9,404
85583,Grand Enclave,"Akbar Road Off New Airport Road (Near Toyota Motors), 54000, Lahore, Pakistan",4.0,545
85584,Grand Millennium Hotel,"Grand Millennium Hotel 9-Davis Road, 54000, Lahore, Pakistan",4.0,1880
85585,Ashiana Hotel,"5-Larex, Near Fortress Stadium, 54810, Lahore, Pakistan",4.2,42
85586,Hotel Platinum,"211-B, Sector C, bahria town, 54000, Lahore, Pakistan",4.1,247
85587,Hotel Shanghai,"30 Davis Road, Near Dewan Motors, 54000, Lahore, Pakistan",3.9,616
85588,Hotel Mayfair,"50-52 Commercial Zone Al Fatah Lane, Gulberg, Pakistan",3.8,545
85589,The Grand INN Hotel,"5-Davis Road, 54000, Lahore, Pakistan",4.1,70
85590,Shalimar Tower Hotel,"2-A, Main Gulberg, Gulberg, Pakistan",3.9,1890
85591,Maisonette Hotel & Resort - Lahore,"51 C-2 Gulberg lll Ghalib Road, Gulberg, Pakistan",4.1,4918
85592,Hotel Royal,"110 Block J, Phase 2 Johar Town,Lahore, Pakistan",4.4,1370
85593,Royate Luxury & Suites,"43-C/1, Off MM Alam Road, Gulberg III, Lahore, Pakistan",4.3,229
85594,MerryDay Inn,"Tipu Rd, Block B 1 Gulberg III, Lahore, Pakistan",0.0,0
85595,Grand Palm Hotel,"17-A Abubakar Blk, New Garden Town?, Ferozepur Rd, Opp Qaddafi Stadium, Lahore, Pakistan",4.0,2251
85596,Bravo Hotel,"1? 2 Canal Bank Road, Lahore, Pakistan",4.3,243
85597,Ramada by Wyndham Lahore Gulberg II,"Gurumangat Road N-24,25 Gulberg ii Lahore Pakistan, 54660 Lahore, Pakistán",5.0,2
85598,Rose Palace Hotel,"55-N, Gurumangat Road, Gulberg-II,, Lahore 54000, Pakistan",4.0,4003
85599,Best Western Premier Hotel Gulberg Lahore,"Square One, 110 B III MM Alam Road, Gulberg III, Lahore, 54660, Punjab, Pakistan",4.2,933
85600,Avari Xpress Gulberg	,"11-K Main Boulevard, Gulberg 2, 54000  Lahore, Pakistan.",4.8,8925
85601,Royal Swiss Lahore,"Opposite Cargo Complex Allama Iqbal Airport, 54570 Lahore, Pakistán ",4.5,6871
85602,Smart Apartments,"Alla-ud-din Road, 1, 54000, Lahore",4.7,83
85603,Hotel Sweet Inn Lahore,"2, Aziz Avenue, Zafar Ali Road, Canal Rd, Gulberg V, 54000, Lahore, Pakistan",3.8,290
85604,Goldcrest Apartments,"Street 5, 54000, Lahore, Pakistan",4.0,82
85605,UPTOWN86 GIRLS HOSTEL,"Building No. 86 Block B, Revenue Society, Uptown86 Girls Hostel, 54782, Lahore, Pakistan",3.9,154
85606,Classio Motel,"Oppsite Services Hospital, 54000, Lahore, Pakistan",4.6,44
85607,Stay Inn 506,"506-Z Street 22, 54792, Lahore, Pakistan",4.7,23
85608,Hotel Green land,"48 Farooq Ave, 54782, Lahore, Pakistan",4.3,233
85609,Hotel Days Inn Two,"9R Govt. Cooperative Housing Society, Near Bop, Lahore, 54000, Pakistan",3.6,307
85610,Gold Star Hotel,"35 Empress Rd, 54000, Lahore, Pakistan",4.1,302
85611,New Palace Hotel,"Azadi Chonk, Minar-E-Pakistan, Near Suleman Dawakhana, 05499, Lahore",4.2,73
85612,Shamrock Hotel,"Ali Zaib Road, Cavalry Ground, Lahore District, 54000, Pakistan",3.8,48
85613,Kings Hotel,"17 R3, Near Shaukat Khanum Hospital, Johar Town, 54770, Lahore, Pakistan",4.6,8
85614,Horizon Hotel Lahore,"Shaukat Khanum Hospital Rd, Block Phase 2 Johar Town, 54782, Lahore, Pakistan",4.8,235
85615,Hotel Visit Inn One,"Block D2, 54782, Lahore, Pakistan",4.5,864
85616,Magnum Hotel,"18.B, Shoukat Khanam Hospital, 54000, Lahore, Pakistan",3.8,1668
85617,Star Hotel Lahore,"43C Center, 54600, Lahore, Pakistan",3.5,104
85618,Punjab Continental Hotel,"Cavalry, 54000, Lahore, Pakistan",3.0,4
85619,Hotel Tulip Inn Lahore,"G 3 459 Abdul Haque Rd, Block G3 Block, G 3 Phase 2 Johar Town, Lahore, Punjab, 54782, Pakistan",3.4,1151
85620,Cuzzy Inn Hotel Lahore,"28- C, Abdalians Cooperative Society, Johar Town, Lahore, 54000, Pakistan",4.6,374
85621,Faizan Hotel,"Bund Road,Near Shezan International, Limited ,Opposite Doce Bakery, 54000, Lahore, Pakistan",3.3,70
85622,Shelton Hotel Lahore,"F785r37, 54000, Lahore, Pakistan",4.1,1081
85623,Kalash Hotel Lahore,"House 179, 54000, Lahore, Pakistan",4.2,52
85624,Lahore Hotel,"Fizagat Swat Lahore Hotel Madyan Road, Fizagat Swat, Mingora, 19130, Pakistan",3.6,671
85625,The Nest Residency,"9 Sayed Irshad Ali Rd, 54000, Lahore, Pakistan",4.5,67
85626,Neshaz Hotel,"260 Haq Road, 54600, Lahore, Pakistan",4.6,523
85627,Saffron D'or Hotels Lahore,"Lawrence Road, 54000, Lahore, Pakistan",4.0,277
85628,MaryLeena Hotel Gulberg,"17 Block P Gulberg-Ii Lahore, Gulberg, 54660, Pakistan",3.9,344
85629,Al-Haider Hotel,"Mcleod Rd, 54030, Lahore, Pakistan",3.8,135
85630,Landmark hotel Lahore,"E Plaza No 84B, 53720, Lahore, Pakistan",4.8,115
85631,HOTEL EXPO VIEW JAHOR TOWN LHR PK,"746 G 4, 54000, Lahore, Pakistan",3.5,101
85632,Park view family hotel,"323 R2 Johar Town, 54000, Lahore, Pakistan",4.1,699
85633,Hotel Royal Sweet,"Plaza #304, Block B, Lda Avenue One, Main Raiwand Road, 55150, Lahore, Pakistan",4.1,120
85634,Royal suites Hotel,"744 Airport Rd, 54000, Lahore, Pakistan",5.0,3
85635,Phoenix Apartments,"Building 81B, St.1, C, Commercial, Bahria Town, 53720, Lahore, Pakistan",4.8,25
85636,Gulberg Tower Hotel,"Near Jinnah Flyover, Service Road, Block K Gulberg Iii, 40050, Lahore, Pakistan",3.7,179
85637,Helen Suites Hotel,"3K, Gulberg Iii, Near Firdous Market, 45000, Lahore, Pakistan",4.5,94
85638,New Chancery Hotel,"House No-24, 46000, Lahore, Pakistan",4.0,465
85639,Homewood Suite,"Near Asim Mobiles And Repairing Center, Javaid Cottage, 54000, Lahore, Pakistan",3.9,753
85640,Hotel Versa Apartment and Lodges Lahore,"Block E 2, Gulberg 3, 54000, Lahore, Pakistan",2.7,36
85641,Royal Pakeeza Hotel,"Street 146, 54000, Lahore, Pakistan",4.5,713
85642,Fortress Star Hotel,"Shami Rd, 54840, Lahore, Pakistan",3.8,11
85643,Hotel Basaira,"43/C-1, Near Moon Market, Faisal Town, 54000, Lahore, Pakistan",4.1,496
85644,Burj Al Bahria Town Luxury Suites,"Plaza 115, Nishtar Block, 53720, Lahore, Pakistan",4.0,2
85645,Omega Inn Hotel,"22-F1, Main Boulevard, Near Lda Plaza, Johar Town, 54782, Lahore, Pakistan",3.9,50
85646,Grand One Hotel Faisal Town,"810-C, Faisal Town, Near Akbar Chowk, 54000, Lahore, Pakistan",3.9,401
85647,Hotel White Pearl,"31 Block B Johar Town Lahore,, 54000, Pakistan",4.2,414
85648,City Palace One,"Mozang Rd, 54000, Lahore, Pakistan",3.4,50
85649,Platinum Apartments,"2-11 B, Sector C, Bahria Town, 54600, Lahore, Pakistan",4.4,258
85650,Mirage Hotel Lahore,"21 Lake Rd, Lahore, Pakistan",3.7,184
85651,Midway Residency,"3Rd Floor App 301, 143-A Sector, C Commercial Bahria Town, 53200, Lahore, Pakistan",4.6,42
85652,Luxus Suites,"Plaza # 72 & 73, Quaid, Bahria Town, 53720, Lahore, Pakistan",4.9,25
85653,Infinity Hotel,"Plot#179 Block A-1, Gulberg Iii, Lahore, 54600, Pakistan",4.1,90
85654,Hotel Royal Inn,"14-B Temple Rd, 54000, Lahore, Pakistan",3.4,204
85655,Hotel Grand Lahore,"320, Behind Kfc, Block R2 Phase 3, Johar Town, 54000, Lahore, Pakistan",4.4,354
85656,Havens Corporate Hotel,"6 Zainabiya Rd , Block H, Phase 2, Johar Town, 54782, Lahore, Pakistan",4.5,114
85657,Ambiance Boutique Art Hotel Lahore,"15-S Off College Road Gulberg Ii, 54600, Lahore, Pakistan",4.5,352
85658,Hotel Standard Palace,"Plot 109-R3, Near Shaukat Khanum Memorial Hospital, 54782, Lahore, Pakistan",4.4,122
85659,Comfort Inn Hotel,"16-C, Ghalib Road, Gulberg 2, 54600, Lahore, Pakistan",3.7,6
85660,Signature Inn,"Thokar Niaz Baig, Inside Daewoo Terminal, 54000, Lahore, Pakistan",4.2,495
85661,Rosewood Hotel Lahore,"391 J 3, Shahrah Nazaria-E-Pakistan,, 54590, Lahore",4.1,96
85662,New Hajveri Hotel Lahore,"3 Mozang Rd, 54000, Lahore, Pakistan",3.6,624
85663,Bright Hotel,"153- M Block, Johar Town, 54000, Lahore, Pakistan",4.4,37
85664,Pool And Park Hotel,"3 Shah Alam Rd, 54000, Lahore, Pakistan",3.8,767
85665,Mairona Hotels Gulberg,"6 Mushtaq Ahmed Gurmani Rd, Block S Gulberg 2, 54660, Lahore, Pakistan",4.0,462
85666,National Hotel,"1-Abbott Road, 54000, Lahore, Pakistan",3.5,1219
85667,Hotel Royal Defence,"Street No 9, D.H.A. Main Blvd, Plot# E-152/B, 54000, Lahore, Pakistan",4.4,1371
85668,New Al Fateh Hotel Lahore,"558-D Maulana Shaukat Ali Rd, 54000, Lahore, Pakistan",4.1,1055
85669,Hotel Rose One Lahore,"Plot # 601 A, Near Jinnah Hospital, 54770, Lahore, Pakistan",4.6,122
85670,New Capital Hotel,"104 Mcleod Road, Ghari Shahu, 54000, Lahore, Pakistan",3.6,445
85671,Seven Stars Motel,"Upper Mall, 54000, Lahore, Pakistan",3.9,220
85672,Hotel The Holiday,"Mm Alam Rd, 54660, Lahore, Pakistan",4.0,197
85673,Hotel Premier Inn Grand,"33/A Block G Gulberg Iii, Lahore Punjab Region, 54000, Pakistan",4.3,541
85674,Hotel Super Seven,"829-C Maulana Shaukat Ali Rd, 54700, Lahore, Pakistan",4.5,65
85675,Hotel Rose Inn,"4-F, Block F, Johar Town, 56000, Lahore, Pakistan",4.4,187
85676,Hotel Nova,"305/41, H3 Block Expo Center Rd, 54000, Lahore, Pakistan",4.7,632
85677,Hotel Shadman,"58 Main Shadman Market Rd, 54000, Lahore, Pakistan",4.0,1410
85678,Hotel Holiday Lahore,"15 Zarrar Shaheed Road, Guldasht Town, 54000, Lahore, Pakistan",4.0,197
85679,Sitara Hotel,"Waris Road., 54000, Lahore, Pakistan",3.7,667
85680,Hotel Gulberg Grand,"Bajwa Street, Block H,House No. 5B Gulberg Ii,, 54660, Lahore, Pakistan",4.5,120
85681,Al Rehman Palace 1,"Hussain Street Muslim Town, Beside Wahdat Road  Lahore,Pakistan, 54000",4.5,37
85682,Hotel One MM Alam Road Lahore,"41-L, Gulberg Ii, Mm Alam Road, 54000, Lahore, Pakistan",3.9,2405
85683,The Rich Hotel,"332-R, M.A Main Blvd, Phase 2 Johar Town, 54000, Lahore, Pakistan",4.2,167
85684,The Orchard Hotel,"1- A3, Main Mian Mehmood Ali Kasoori Rd, 54660, Lahore, Pakistan",4.2,168
85685,Al-Nazir Hotel & Restaurant,"Walled City Of Lahore, 54000, Pakistan",3.8,114
85686,Safari Hotel Mall Road,"100C Anand Rd, 54810, Lahore, Pakistan",4.0,405
85687,Hotel One Garden Town Lahore,"18/A Tariq Block New Garden Town, 54000, Lahore, Pakistan",4.2,731
85688,New Doves Inn Hotel,"77-K, Fly Over,Near Cavalry, 54660, Lahore, Pakistan",4.1,687
85689,Hotel Deluxe Johar Town Lahore,"104, Shaukat Khanum Hospital, 54000, Lahore, Pakistan",4.4,509
85690,Hospitality Inn Lahore,"25 - Egerton Road, Lahore, Pakistan-54000، Lahore, Pakistan",4.0,4
85691,Hotel Premier Inn Gulberg,"Canal Rd, 54000, Lahore, Pakistan",3.9,396
85692,Hotel Visit Inn Executive,"408-G1, 54000, Lahore, Pakistan",4.5,597
85693,Alnoor Luxury Hotel Apartments,"1-A Lawrence Road, 54000, Lahore, Pakistan",4.5,8
85694,Swiss International Residences LHE DHA3,"31 Khayaban-E-Iqbal, 54810, Lahore, Pakistan",4.5,6872
85695,Hotel Four Season Inn,"29, Neelum Block Neelam Block, Allama Iqbal Town, 54000, Lahore, Pakistan",3.8,354
85696,New Taj Palace Hotel,"Bund Road, 54000, Lahore, Pakistan",3.9,1193
85697,Saphire Inn Motel,"Model Town Link Rd, 54700, Lahore, Pakistan",4.1,82
85698,Fortville Hotel,"53-Main Commercial Area, Cavalry Ground, Cantt, 54600, Lahore, Pakistan",3.7,140
85699,Royalton Inn Hotel,"11-F Block H Gulberg 2, 54000, Lahore, Pakistan",4.1,735
85700,Pak Inn Hotel Two,"Tyfon Street, 54000, Lahore, Pakistan",3.8,243
85701,Safa Hotel,"285 Abdul Haque Rd, 54782, Lahore, Pakistan",4.2,59
85702,Grand Ittehad Boutique Hotel,"56 B-3 Mian Mehmood Ali Kasoori Rd, 54000, Lahore, Pakistan",4.3,282
85703,Hotel Twenty One,"41-B, Street 1, Block J, Gulberg Iii, 54000, Lahore, Pakistan",4.2,51
85704,Hotel Royal Gardens Jail Road,"19 Birdwood Road, 54000, Lahore, Pakistan",4.1,924
85705,New Kingston Motel,"Kalma Chowk Flyover, 54600, Lahore, Pakistan",4.0,8
85706,Hotel Days Inn,"Near Shaukat Khanum Hospital Rd, 54782, Lahore, Pakistan",3.6,307
85707,Shelton,"71-C Main Boulevard Gulberg, Near Siddique Trade Center, Gulberg, 54000, Lahore, Pakistan",4.1,1081
85708,Empire Hotel,"11 Abbot Road, 54000, Lahore, Pakistan",4.6,17
85709,Dimora Hotel,"Bhatta Chowk, Airport Rd, Khuda Buksh Colony New, 54000, Lahore, Pakistan",4.0,43
85710,Amada Hotel,"Bahkiwal Chowk, Main Boulevard, Iqbal Town, 54570, Lahore, Pakistan",3.8,91
85711,Gulberg Continental Hotel,"Mm Alam Rd, 54660, Lahore, Pakistan",5.0,16
85712,OBAN Hotel,"81C-Ii, Off Mm Alam Road, Gulberg Iii, 54000, Lahore, Pakistan",4.0,5289
85713,Park View Hotel Gulberg Lahore,"Mm Alam - Ghalib Market Rd, Block A-2 Gulberg Iii, Lahore, Punjab, 54660, Pakistan",4.1,699
85714,Hotel New Holiday,"House 2, Aziz Avenue, Canal Road, Gulberg 5, 54600, Lahore, Pakistan",4.7,13
85715,Lotus 1 Hotel,"18-H-1, Johar Town Lahore, Block G Phase 1, 54000, Pakistan",4.0,895
85716,Jade Dragon Hotel,"14 D, Sector D Phase 5 D.H.A, 54000, Lahore, Pakistan",4.2,25
85717,Red Fort Hotel Lahore,"389 Block A1 Block A 1 Gulberg Iii,, 54000, Lahore, Pakistan",4.6,490
85718,Golden One Hotel,"Block A-2 Block A 2 Gulberg Iii A2, 54660, Lahore, Pakistan",4.4,155
85719,Ilva Hotel,"13-K-C, Near Mall One Plaza, Gulberg Ii, 54600, Lahore, Pakistan",4.1,461
85720,MoonSoon Hotel,"Street 35, Block C1, Faisal Town, 54000, Lahore, Pakistan",3.8,37
85721,Hotel Day In Emporium,"Abdul Haque Rd, 54000, Lahore, Pakistan",3.6,307
85722,Family Hotel Lahore,"Block R 3 Rd, 54000, Lahore, Pakistan",4.1,242
85723,Amer Hotel,"Lower Mall, Lahore 54000, Pakistan",3.6,955
85724,Marvel Hotel,"31-B Khayaban-e-Iqbal, Lahore 54810, Pakistan",3.8,1668
85725,Hotel Herfa Inn,"23/3 Shahrah Aiwan-e-Sanat-o-Tijarat, Lahore 54000, Pakistan",4.0,474
85726,Lawrence View Hotel,"Lahore, Pakistan",4.5,953
85727,Mall View Hotel,"Upper Mall Scheme, Lahore, Pakistan",4.0,330
85728,Nine Tree Luxury Hotel & Suites Lahore,"32/C-3, Gulberg III, Lahore, Gulberg, 54000 Lahore, Pakistán",4.4,2524
85729,Hotel One,"40A/2, Gulberg III, Near Hussain Chowk, Lahore. Mian Mehmood Ali Kasoori Rd, Lahore 54000, Pakistan",4.0,2004
85730,Moon Palace Hotel,"97 D2 Block D 2 Phase 1 Johar Town, Lahore, Punjab 54000, Pakistan L D A  sports complex  back side city Lahore, 47000, Lahore, Pakistan",4.7,96
85731,Grand Palace Hotel,"14 - Aibak Block New Garden Town, 54600, Lahore, Pakistan",4.2,3535
85732,Indigo Heights Hotel & Suites,"3 C-3, Noor Jehan Road, Gulberg III,",4.2,5904
85733,Bahria Grand Hotel & Resort,"Lahore, Pakistan",4.3,1954
85734,Hospitality Inn,"25-26 SGERTON ROAD, Lahore, Pakistan",4.0,197
85735,Hotel One,"105 - A, Mall Rd, Lahore, Pakistan",4.0,2004
85736,Hotel Tulip Inn,"61- B1Gulberg، M. M. Alam Road، Lahore, Pakistan",3.4,1151
85737,Hotel Marcopolo Lahore,"13 Abbott Road, Lahore 54000, Pakistan",3.9,2046
85738,Quick Continental,"Jail Rd, Lahore, Pakistan",4.1,453
85739,Pak Inn Guest House Gulberg,"18-E-2 Gulberg III Near Qadaffi Stadium, Lahore, Pakistan",3.8,243
85740,Park Lane Hotel,"107 M. M. Alam Rd, Lahore 54000, Pakistan",4.2,6571
85741,Hotel Premier Inn Davis Road,"8-Davis Road, Near Shimla Hill, Lahore, Lahore 54000, Pakistan",3.6,671
85742,Pearl Continental Hotel Lahore,"Mall Rd, Lahore, Pakistan",4.4,41582
85743,Smart Hotel,"36 – Liberty Market, Gulberg III, Lahore, 54600, Pakistan",4.0,2218
85744,Regency Inn Hotels,"5/G-1، Block H، Gulberg-II، Lahore, Pakistan",4.1,603
85745,Gardenia Hotel Lahore,"12 Civic Center, Barkat Market, New, Lahore, Pakistan",3.2,254
85746,Hotel Tourist Inn,"Nabha Rd, Lahore, Pakistan",4.1,1158
85747,Ambassador Hotel,"7 Davis Road, Lahore, Pakistan",3.9,2173
85748,Hotel Pak Heritage,"28, Davis Road, Lahore, Pakistan",3.9,1430
85749,Kamran Hotel,"McLeod Rd, Lahore, Pakistan",3.7,140
85750,Panoramic Hotel Lahore,"55-A, Mall Rd, Lahore, Pakistan",4.4,625
85751,Heritage Luxury Suites - The Moor,"100-C2,C Block، Gulberg III، Lahore",4.5,851
85752,Hotel Hilton Suites,"89 A-B2 Gulberg III Near Hussain Chowk, Gulberg, 54660 Lahore, Pakistán",3.9,753
85753,Hotel One,"Chatterjee Rd, Lahore, Pakistan",4.0,2004
85754,Avari Hotel Lahore,"Mall Rd, Lahore, Pakistan",4.7,33587
85755,The Residency Hotel,"39-A, Zafar Ali Rd, Lahore, Pakistan",4.1,1346
85756,Hotel Sunfort,"72-D/1, Liberty Commercial Zone, Gulberg-III, Lahore, Pakistan. Sir Syed Rd, Lahore, Pakistan",2.0,0
85757,Lahore Continental Hotel,"Commercial Area 70/71، Masood Anwari Rd, Lahore 44000, Pakistan",4.2,1584
85758,Savoey Hotel,"237 A-3 Gurumangat Road, Lahore, Pakistan",4.1,423
85759,The Nishat Hotel,"Mian Mehmood Ali Kasoori Rd, Lahore, Pakistan",4.4,3692
85760,Royal Elegance,"Gulberg V، Lahore 54000, Pakistan",3.9,613
85761,Hotel The Leschanze,"10 Main Blvd, Lahore 54321, Pakistan",3.7,693
95470,Mehran Hotel Peshawar,"Cinema Road Kabley Bazar,, 24840, Peshawar, Pakistan",4.1,3877
95471,Royal Palace Hotel Peshawar,"General Bus Stand, Daewoo Bus Terminal Gt Road, 25000, Peshawar, Pakistan",3.7,109
95472,Hotel Grand,"University Rd, 25000, Peshawar, Pakistan",4.4,354
95473,Hotel Gateway,"Hotel Gateway, Niaz Plaza, , Near Police Public School, Jumrud Road, 25124, Peshawar, Pakistan",3.9,687
95474,Hotel Afandi,"Grand Trunk Rd, 25000, Peshawar, Pakistan",3.9,441
95475,Shahi Palace Guest House,"Sahibzada Abdul Qayyum Road, 25000, Peshawar, Pakistan",3.9,458
95476,Crown Castle Peshawar,"Rehman Baba Rd, 25000, Peshawar, Pakistan",4.4,202
95477,Peshawar Serena Hotel,"Khyber Road, 25000, Peshawar, Pakistan",4.3,7659
95478,Pearl Continental Peshawar,"Khyber Road, Peshawar, Pakistan",4.2,30
95479,Fort Continental Hotel,"Opposite Qila Bala Hisar Peshawar, 25000, Pakistan",4.1,2201
95480,Pearl City Hotel,"Sikandar Town Gt Road, 25000, Peshawar, Pakistan",4.0,537
95481,Royal Inn Hotel,"Haji Camp Near Admore Pump G.T Road, 25000, Peshawar, Pakistan",3.4,204
95482,Luxury Palace Peshawar,"Old Bara Rd, 25000, Peshawar, Pakistan",4.5,194
99732,Royaute Luxury Hotel Sialkot,"Defence Road, Shahabpura, 51310, Sialkot, Pakistan",4.1,239
99733,Denver Hotel Sialkot,"A, 100 Aziz Bhati Shaheed Road, 51310, Sialkot, Pakistan",3.6,571
99734,Javson Airport Hotel,"Ugoki Railway Station Road, Shahabpura, Ugoke, Sialkot, Pakistan",3.5,129
99735,Hotel the jeevens,"Kashmir Road, Sialkot, Pakistan",3.8,2563
99736,Hotel JAVSON,"Defence Rd, Sialkot 51310, Pakistan",3.9,2468
104120,Royal Guest And Farm House,"New Naka, Link Road, Society, 67450, Nawabshah, Pakistan",4.4,96
104121,Sagar Hotel,"Dco Secretrait Rd, 67450, Nawabshah, Pakistan",3.7,225
104122,Al karim Hotel,"Katchehry Rd, 67450, Nawabshah, Pakistan",3.8,232
178952,Pearl Continental Hotel,"The Mall Road, Rawalpindi 46211, Pakistan",4.4,41583
178953,Flashman's Hotel,"17/22, The Mall، Saddar, Rawalpindi, Punjab 46000, Pakistán",3.9,835
178954,luxes Inn,"Rafi Commercial Plot no 20 Phase 8, Bahria Town, Rawalpindi, Pakistan",5.0,1
178955,National City Hotel,"Liaquat Bagh, Rawalpindi, Punjab, Rawalpindi, Pakistan",3.9,494
178956,Hotel Metropolitan,"Eziline St, 46000, Rawalpindi, Pakistan",3.6,209
178957,De Metro Guest House,"Marir Road, 46000, Rawalpindi, Pakistan",3.7,27
178958,Al Moeez Hotel,"House 129/130 Committee Chowk I, Murree Road, 46000, Rawalpindi, Pakistan",3.5,23
178959,Hotel Ante Para,"Liaquat Rd, 46000, Rawalpindi, Pakistan",3.9,355
178960,Morgah Resort Villas,"1 Park View, 46600, Rawalpindi, Pakistan",4.3,88
178961,Hotel Avanti,"Adam Jee Rd, 46000, Rawalpindi, Pakistan",3.5,546
178962,Hotel Bambino,"Umar Road, Committee Chowk Rawalpindi, 46000, Pakistan",4.3,2395
178963,Space Suites,"Plaza No. 12 Theme Park Avenue, Phase 7 Bahria Town, 42200, Rawalpindi, Pakistan",4.1,168
178964,Hotel Shalimar Rawalpindi,"Aziz Bhatti Shaheed Road, 46000, Rawalpindi, Pakistan",3.2,1344
178965,Hotel Kashmir Inn,"Sadar  Rawalpindi,Bank Road,Near, Sajid Sweet Opposite Ahmad Jan Mosque, 46000, Pakistan",4.0,140
178966,Al-Azam Hotel & Restaurant,"Hathi Chowk, Saddar Bazar Rd, 46000, Rawalpindi, Pakistan",3.7,106
178967,Potohar Hotel,"Main Murree Road, Waris Khan Stop, 46001, Rawalpindi, Pakistan",3.7,164
178968,Hotel Regent,"Hotel Square Committee Chowk, Murree Road , Rawalpindi,Pakistan, 46000",3.6,735
178969,Hotel De Mall,"Opposite Army Squast Court, Aziz Bhatti Shaheed Road, Off The Mall, 46000, Rawalpindi, Pakistan",3.6,482
178970,Hotel Royal Palace Rawalpindi,"Opposite Play Land Ayub Park Gt Road, 46000, Rawalpindi, Pakistan",4.0,1861
178971,Hotel Al-Farooq,"Local Road, 46000, Rawalpindi, Pakistan",4.0,454
178972,Hotel Sky Inn,"Umar Rd, 46000, Rawalpindi, Pakistan",4.0,4
178973,Marjan Hotel Faizabad,"Faizabad, Murree Road, Rawalpindi, 44000, Pakistan",4.1,283
178974,Hotel Kashmir International,"Chowk Liaquat Bagh, Murree Road, 46000, Rawalpindi, Pakistan",3.8,247
178975,SPACE Express,"Building 11, Street 16, Spring North, Bahria Town Phase 7, 46220, Rawalpindi, Pakistan",4.3,102
178976,Hotel Green Palace,"Murree Rd, 46000, Rawalpindi, Pakistan",4.3,429
178977,Hotel Khursheed Palace,"City Centre Saddar Niazi Plaza, 46000, Rawalpindi, Pakistan",3.8,400
178978,Hotel Akbar International,"Liaquat Rd, Rawalpindi, Pakistan",3.9,993
178979,"Pearl-Continental, Rawalpindi","The Mall Road, PO Box# 211, Rawalpindi, Pakistan",4.3,18886
178980,Burj Al-hateem Hotel,"Aria Mohalla, Rawalpindi, Pakistan",3.9,666
178981,Royalton Hotel,"Royalton Hotel,G-254, Opp. Liaquat Bagh, Liaqat Road, Rawalpindi 46000, Pakistan",3.9,1599
178982,Intellectual Inn Hotel,"Bahria Intellectual Village, Rawalpindi, Pakistan",3.8,407
178983,Royalton Restaurant,"P-1270, West Canal Road, Abdullahpur, Faisalabad 38000, Pakistan",4.1,735
178984,Avari Xpress Faisalabad,"12-C, Jaranwala Road, Kohinoor City, 38000, Faisalabad, Pakistan",4.4,1798
178985,Grand Regent Hotel & Suites,"Hakeem Sultan Ahmad Dawoodi Rd, D Ground Block B People's Colony No 1, Faisalabad, Punjab",4.1,1697
178986,OXYGYM CLUB Hotel And Suites,"Sargodha Road 2Nd Floor, Pearl City Towers, Punjab Region, 38000, Faisalabad, Pakistan",4.4,557
178987,Grace Hotel and Restaurant Faisalabad,"Chiniot Bazar, 38000, Faisalabad, Pakistan",4.0,914
178988,Khayyam Hotel,"Jail Rd, 38000, Faisalabad, Pakistan",4.0,1173
178989,Lords Inn Hotel,"Block A, Peoples Colony No.1, Jaranwala Road, Beside Shell Petrol Pump, 38000, Faisalabad, Pakistan",3.9,1207
178990,Hotel Gate Way,"Satayana Rd, 38000, Faisalabad, Pakistan",3.9,126
178991,Prime View Hotel,"Near Daewoo Bus Stop, Beside Honda Show Room, 38000, Faisalabad, Pakistan",3.9,606
178992,Fine Star Hotel,"1X1 Block X, Madina Town, 38000, Faisalabad, Pakistan",4.1,66
