id,name,address,rating,review_count
1315906,The Town Hotel Doha,"Musheireb 4 Najm Street, Najm StreetDoha, Doha, 0, Qatar",3.4,1404
1315909,Al Mansour Park Inn Hotel&Apartment,"Building 18 Zone 26 St 890 Al Sahib Bin Abbad Egtrs Doha, NajmaDoha, Doha, EGTRS, Qatar",3.9,1714
1315916,Al Mansour Suites Hotel,"7G8G+JJX, Rawdat Al Khail St, , Doha, 1391, Qatar",3.7,1821
1315924,Al Mansour Plaza,"B Ring Rd 4031 2888, , Doha, , Qatar",3.8,1349
1315933,Victoria Hotel,"30 Qatari Bin Al Fujaah Street Bin Mahmud, Bin MahmoudDoha, Doha, 23772, Qatar",3.7,1283
1315935,Green Garden Hotel,"Bahr Al Arab St, , Doha, , Qatar",3.8,948
1315941,Ezdan Palace Hotel,"Al Shamal Rd, Duhail،, , Doha, 30503, Qatar",4.5,1367
1315944,Staybridge Suites Doha Lusail,"Marina Promenade Road 00 Lusail, LusailDoha, Doha, 00, Qatar",4.6,406
1315953,La Castle Hotel,"Street 825 Street Number 825, P. O. Box 20420, Doha, 20420, Qatar",4.6,3438
1315960,The Vyra Suites NH Collection Doha,"The Vyra, Zone 61, Street 833, Umm Awaard, , Doha, Qatar, Doha, 0, Qatar",4.5,123
1315965,The Bentley Luxury Hotel and Suites,"Al Sham Street 870, Building 41, Zone 63, Westbay, State of Qatar, Doha, 30110, Qatar",4.1,1837
1315978,ADAGIO DOHA,"Al Badr Street, الطريق الدايري الثالث، الدوحة،, , Doha, 11364, Qatar",4.7,1693
1315982,IBIS DOHA,"Badr Street C Ring Road, Qatar, Doha, 11364, Qatar",4.8,4944
1315984,Riviera Rayhaan by Rotana,"930 Al Kindi St, , Doha, 22067, Qatar",4.7,446
1315989,The Chedi Katara Hotel And Resort,"Katara Cultural Village 834 Shakespeare St, 834 Shakespeare St, Doha, Qatar, Doha, 16305, Qatar",4.8,1640
1315994,Shaza Doha,"Al Aaliya St, , Doha, 0, Qatar",4.5,1190
1315998,Mina Hotel and Residences,"Mina District –, Old Doha Port, Doha, Qatar, Doha, , Qatar",4.5,451
1316003,Central Inn Souq Waqif,"Al Mijdaf Street Old Al Ghanim Doha Qatar,, P.O Box:19442, Doha, Qatar, Doha, , Qatar",4.3,1524
1316006,Millennium Place Doha,"Building 15, Badr street 820 Rawdat Al Khail, Zone-24 Rawdat Al Khail, Doha, , Qatar",4.7,747
1316014,Dusit Doha Hotel,"Diplomatic Area West Bay, Doha, Doha, 583, Qatar",4.7,4181
1316020,Saraya Palace Hotel,"Building 10 Zone 16 Street 210,Ras Abu Abboud, , Doha, , Qatar",3.0,711
1316022,"Aleph Doha Residences, Curio Collection by Hilton","Aba Al Hanin Bil Hanin Street, , Doha, , Qatar",4.9,11200
1316030,Premier Inn Doha Airport,"Saeed Bin Al Aas Street, , Doha, , Qatar",4.7,4342
1316035,Le Meridien City Center Doha,"Conference Center, Street, الدوحة،, , Doha, 14022, Qatar",4.5,433
1316040,Oyyo Plaza Hotel Apartment,"960 Zone, 14 Al Sulaimi, Doha, Qatar, Doha, 960, Qatar",4.2,220
1316042,The Ned Doha,"BUILDING 23, STREET 910، Corniche St, , Doha, , Qatar",4.7,1182
1316047,Al Liwan Suites Rawdat Al Khail,"Abu Al Qasim Al Shabi St, , Doha, , Qatar",4.3,328
1316058,Palm Inn Hotel,"Abu Al Qasim Al Shabi St, , Doha, , Qatar",4.0,510
1316061,Retaj Baywalk Residence,"Tower 8، Street 140،, , Doha, , Qatar",4.6,215
1316065,Wonder Palace Hotel,"Balqees St Zone 27 Umm Ghuwalina, Umm Ghuwailina, Doha, Qatar, Doha, , Qatar",4.1,519
1316071,Andaz Doha,"Diplomatic Street 23, Zone 61,, Doha, Qatar, Doha, 122104, Qatar",4.6,184
1316073,Four Seasons Resort and Residences at The Pearl - Qatar,"127 Porto Arabia Drive, , Doha, , Qatar",4.6,362
1316086,21 High Street Residence,"Katara St., Doha,, Ad Dawhah, Doha, , Qatar",4.6,202
1316095,C - Hotel and Suites Doha,"Al Mirqab district 18 Museum street, nbr 137, Doha, Qatar, Doha, , Qatar",4.5,300
1316107,Velero Hotel Doha Lusail  Curio Collection by Hilton,"Al Majdami Street Lusail, Doha, Doha, , Qatar",4.6,1131
1316112,Diamond 1,"PO BOX 23228, DOHA Doha Qatar, Doha, ",4.6,4082
1316120,Ezdan Hotel Residences,"P.O Box 23488, , Doha, 23488, Qatar",3.9,5635
1316144,Diamond Hotel Doha,"Building No 67, Old Al Ghanim, , Doha, 23228, Qatar",3.2,107
1316151,Swiss-Belinn Doha,"13 Al Sadd St, 13 5, , Doha, 8016, Qatar",4.8,2398
1316156,Park Hyatt Doha,"Sikkat Wadi Msheireb St, , DOHA, 0000, Qatar",4.6,1073
1316160,Jouri A Murwab Hotel,"Al Muthaf Street, Old Salata Area, DOHA, 10670, Qatar",4.4,1575
1316168,Le Mirage City Walk,"Bin Mahmoud, , Doha, , Qatar",4.0,278
1316172,Majestic Hotel,"Dar Al Kutub Street Old Al Ghanim, , Doha, 37199, Qatar",3.9,325
1316177,Royal Sherao Hotel,"Qatar Doha Sheraouh Street In Front Of Qatar National Museum, , Doha, 2086, Qatar",4.4,638
1316190,Grand Legacy Hotel Doha,"Al Meena Street Al Reffa Area Doha Qatar Grand Legacy Hotel Doha, , Doha, 0, Qatar",3.9,92
1316195,The B Premiere Hotel,"Al Rawabi St C Ring Rd Doha, , Doha, 0, Qatar",3.4,114
1316202,Ali Jasem Group,"Ali Bin Amur Al Attiya St, , Doha, , Qatar",3.3,3
1316213,Ivory Inn Hotel Doha,"Doha, Qatar St.842 Zone 39 Building 31, 31, Doha, Doha, 22389, Qatar",3.7,826
1427945,"Grand Regency Doha, Trademark Collection by Wyndham","Jawaan St, , Doha, 22606, Qatar",4.2,3640
1488814,Grand Qatar Palace Hotel,"P.O. Box 31377 Doha, Behind Woqod Petrol Stationlocated very near to Qatar Museum of Islamic ArtsDoha, Doha, 31377, Qatar",4.5,496
1489480,Al Mansour Plaza Hotel Doha,"B Ring Road, 1391 DohaAd Dawhah, Doha, 1391, Qatar",3.8,1349
