id,name,address,rating,review_count
466167,Hotel Oasis by Oxvue,"House 19 St 39 F 6 1, , Islamabad, 44000, Pakistan",4.2,6
466168,Arya Hotel Islamabad,"Markaz G 8, , Islamabad, 44000, Pakistan",4.6,53
466169,Evergreen Inn,"St 1, , Islamabad, 46220, Pakistan",4.5,6
466172,La Maison Hotel Islamabad,"F 328 11 1 Nazim Ud Din Rd, , Islamabad, 43701, Pakistan",4.6,194
466178,White House,"House 14, Street 19, F-6/2, , Islamabad, 44000, Pakistan",4.5,43
466183,Candle Hotel Shahdara Valley Islamabad,"Shahdara Road, , Islamabad, 47150, Pakistan",5.0,8
466191,Executive Royal Garden,"House No 20 A Street No 32 F 7 1, , Islamabad, 44000, Pakistan",4.0,18
466192,Serenity Corner Hotel Apartments,"Islamabad Apartment No.07 Ground Floor, E-11 Sector, , Islamabad, 46000, Pakistan",4.5,79
466197,Margalla Hills Residency Three,"127 Street 75A, , Islamabad, 44000, Pakistan",4.8,1934
466206,Al Imran Hotel,"G 9 Markaz Behind Pso Petrol Pump, , Islamabad, 44090, Pakistan",4.1,2480
466217,Hotel Almarkaz,"G7 Markaz 03, , Islamabad, 44000, Pakistan",3.9,896
466265,Green Hilton Hotel Shangla,"Shangla Top Shangla 19130 Swat Pakistan, , Islamabad, 19130, Pakistan",4.2,323
466278,Dream Night Hotel,"Main Ijp Road. Nirala Market Rawalpindi, , Islamabad, 54000, Pakistan",4.0,249
466279,Comfort Inn,"House# 2 Main Markaz Road G 8 1, , Islamabad, 44000, Pakistan",3.7,6
466280,Shagufta Hotel Murree,"Ayubia Road, , Islamabad, 47124, Pakistan",4.0,87
466281,Whispering Pines Hotel & Residences,"Pir Sohawa Road, , Islamabad, 44000, Pakistan",4.4,2562
466285,Hotel Flower of Capital,"Street 44 G 6 1 Aabpara Market, , Islamabad, 44000, Pakistan",4.2,39
466287,Butt Lodges 1,"Main Rohtas Road G 9 1 Islamabad 232, , Islamabad, 44000, Pakistan",4.1,511
466292,Ashhubz Lodges,"F 10 Markaz 45400 Islamabad, , Islamabad, 45400, Pakistan",0.0,0
466296,Aqcha Hotel,"Schs Street E 11 2 Markaz, , Islamabad, 44000, Pakistan",4.5,11
466307,Hotel Silver Oaks,"Molvi Zardullah Road Main Bazar Naran Naran Mansehra Khyber Pakhtunkhwa, , Islamabad, 21200, Pakistan",3.9,183
466308,Hotel Asia,"Block 6E, , Islamabad, 44000, Pakistan",3.6,171
466319,Baani Signature Hotel,"51 Bhittai Rd, , Islamabad, 54000, Pakistan",4.0,58
466332,PC Green Hotel,"Kunhar Manhandri Kaghan, , Islamabad, 21210, Pakistan",4.3,181
466336,Marina Residency 2,"House 13 Street 45 Marvi Road F 7 1, , Islamabad, 44000, Pakistan",3.9,16
466340,Zahrun Hotel,"I J P Road I 8 4 I 8, , Islamabad, 44000, Pakistan",4.0,147
466342,Hotel One Mansehra,"M 15 Mansehra Service Area Hazara Expressway E 35 Cpec H Mansehra M 15 Mansehra Service Area Hazara Expressway E 35 Hazara expressway,  E-35, CPEC-H, , Islamabad, 21300, Pakistan",4.4,185
466348,Sab Hotel & Residences,"North Commercial, , Islamabad, 44000, Pakistan",4.2,20
466352,Butt Lodges 4,"St 39, , Islamabad, 44000, Pakistan",4.7,498
466355,Hotel Al Feroz,"Plot 55 Street 12 I & T Center G 8 1, , Islamabad, 44000, Pakistan",4.3,25
466356,Butt Lodges 3,"House # 632 Street 95 I 8 4, , Islamabad, 44000, Pakistan",4.5,1042
466383,Hotel Al hameed,"Near Metro Stop Ijp Double Road Islamabad, , Islamabad, 44000, Pakistan",3.9,149
466390,Reina Boutique Hotel,"496 A 128 Service Rd E Gali G 9 3 G 9 Islamabad Islamabad Capital Territory Pakistan Street 1 building 9, G-6 Sector, , Islamabad, 44000, Pakistan",3.8,540
466463,Delano Inn,"House 286B Street 7 Sector F10 3, Street 7Sector F10/3Islamabad 44000, Islamabad, 44000, Pakistan",4.0,466
466469,Oriental Hotel Islamabad,"Kohistan Rd F 8 Markaz, , Islamabad, 44000, Pakistan",4.1,123
466473,Hotel Khursheed Palace,"City Centre Saddar Niazi Plaza, , Rawalpindi, 46000, Pakistan",3.8,400
466475,Sigma Lounge,"House # 1 Street 59, , Islamabad, 44000, Pakistan",4.8,9
466477,Moosa Heights,"Khaqan Abbassi Road, , Islamabad, 47150, Pakistan",4.0,31
466480,High Trees Inn,"House No. 9A Street 78 G6 4, , Islamabad, 46000, Pakistan",5.0,4
466481,Swiss Cottages,"Xf54 Jf4 Bhurban Rawalpindi Punja, , Islamabad, 47124, Pakistan",4.2,1161
466488,Aimpire Hotel,"Civic Center Bahria Town Civic Center Bahria Town, Rawalpindi,, , Islamabad, 46000, Pakistan",4.5,91
466495,Kulsoom Hotel,"35 I&T Centre Peshawer More G9 4 Street 55, , Islamabad, 44000, Pakistan",3.8,415
466500,City Seasons Hotel,"Main Ayubia Road, , Islamabad, 44000, Pakistan",4.5,65
466502,Sapphire Inn,"House 78 Street 487 G 13 1, , Islamabad, 44000, Pakistan",4.1,82
466504,Vorano Hotel Islamabad,"Hill Rd, , Islamabad, 44000, Pakistan",4.0,85
466506,8 Rawal Inn,"Rawalpindi Islamabad Metrobus Service, , Islamabad, 44000, Pakistan",4.9,158
466510,New Pak Hotel,"Block 68 Street 55 G 9 4 Islamabad, , Islamabad, 44000, Pakistan",4.2,116
466512,Lifestyle Guest House,"54 Street 487 House G13 1, , Islamabad, 4403, Pakistan",4.3,32
466513,Royal Blue Inn Guest House E 11,"House # 92 D Street 04 E 11 1, , Islamabad, 44000, Pakistan",4.1,36
466514,Royal Executive Guest House,"House 72 B Street 21 F 8 2, , Islamabad, 44000, Pakistan",4.1,54
466515,Tulip Residency Guest House G 6,"House 3 Street 78 G 6 4 Islamabad, , Islamabad, 44000, Pakistan",4.8,5
466516,Chuang Fu Guest House,"H. No 58 St 101, , Islamabad, 44000, Pakistan",4.6,15
466517,SK Lounges Bhurban,"Khaqan Abbasi Shaheed Rd, , Islamabad, 47210, Pakistan",4.9,91
466518,Trail Residency Guest House,"House 200 Street 11 E 7, , Islamabad, 44230, Pakistan",4.4,68
466521,Luxury Apartment in Islamabad,"Gulberg Expy Gulberg Greens Block A 816, , Islamabad, 44000, Pakistan",4.9,106
466522,Ghani House Guest House,"Street 42, , Islamabad, 44090, Pakistan",5.0,2
466523,Dream Inn Guest House,"House No 674 Main Double Road Npf E11 4 Islamabad House No 674,, , Islamabad, 44000, Pakistan",4.9,788
466524,Millat Guest House G 9,"House No 753 4 Street 64 G 9, , Islamabad, 46000, Pakistan",4.5,62
466525,Executive Heights Apartments,"Hilal Rd, , Islamabad, 4403, Pakistan",2.5,2
466527,La Maison Islamabad,"House No. 328 Nazim Ud Din Road F11 1 Main Nazimudin Road House No.328, , Islamabad, 43701, Pakistan",4.6,194
466530,Casablanca Guest House,"House 19 Street 18 Sector F 7 2, , Islamabad, 44000, Pakistan",4.4,82
466531,Secure Inn Guest House Bahria Town,"Street 10, , Islamabad, 46000, Pakistan",4.6,63
466532,Margalla Apartments Islamabad,"Margalla Apartments E 11 4 Islamabad, , Islamabad, 45200, Pakistan",4.3,40
466533,New City Lodges Guest House,"Street 53, , Islamabad, 44000, Pakistan",3.5,153
466536,Royal House,"House 4 Street 56 Parbat Rd F 7 4, , Islamabad, 44000, Pakistan",4.1,119
466537,Awan Guest House,"House # 2 Street 2 Pakistan Medical Co-operative Housing Societ, , Islamabad, 44000, Pakistan",4.8,87
466539,Mehmaan Khana Apartment,"Nathiagali, , Islamabad, 47150, Pakistan",4.6,674
466546,Zujaja Guest House,"Zujaja Guest House Near Hbl Kayia Bhurban Murree. Near HBL Kayia Bhurban, , Islamabad, 47195, Pakistan",4.2,101
466548,Comfort Inn Guest House F 10,"House No 219 B Street 34 Sector F 10 1, , Islamabad, 4412, Pakistan",4.8,68
466550,Comfy Inn Guest House Islamabad,"Main Double Road Mpchs E 11 1, , Islamabad, 44000, Pakistan",4.6,42
466551,Heaven Dreams Guest House,"Khai Gala Pallandri Road Chottagala, , Islamabad, 12350, Pakistan",4.2,215
466554,Paramount Guest House,"12 Justice Abdul Rasheed Rd, , Islamabad, 44000, Pakistan",3.8,222
466555,Grand Hayat Guest House,"8 Street 30, , Islamabad, 44210, Pakistan",4.7,473
466567,GB Lodging House Islamabad,"84A Street 159, , Islamabad, 44000, Pakistan",4.2,105
466569,The Sun Guest House,"House 25 Street 67, , Islamabad, 44000, Pakistan",3.8,137
466572,Beautiful 3 bed House in Islamabad,"Bahria Town Phase 2 Bahira town, , Islamabad, 46220, Pakistan",0.0,0
466576,The Glory House,"House 14 A 4 Street 61 F7 4 near Maqbool Market, F-7/4 , Islamabad, , Islamabad, 44000, Pakistan",4.8,34
466578,The Life House,"House No 52 B Main Nazim Ud Din Road Islamabad Near Saudi Pak Tower, F-7/4, , Islamabad, 44000, Pakistan",4.5,4
466580,British Marvi Guest House,"House 17 Street 43 F 7 1, , Islamabad, 44000, Pakistan",3.8,76
466583,Millat Guest House G9 4,"Plot 54 4 Street 55 G 9, , Islamabad, 46000, Pakistan",4.5,62
466693,Dreamworld Resort Hotel & Golf Course,"Adjucent Block R Gulshan E Maymar Super Highway Gulshan-e-Maymar, Adjacent Block RGulshan E MaymarKarachi 75850, Karachi, 75850, Pakistan",4.2,13506
466695,Pearl Continental Hotel Karachi,"Club Rd, opposite PIDC، Civil Lines, Karachi, Karachi City, Sindh, , Karachi, 75530, Pakistan",4.5,26757
466696,Avari Towers Karachi,"242, Avari Towers Main Building, 244 Fatima Jinnah Rd, Karachi Cantonment, Karachi, Karachi City, Sindh 75530, , Karachi, 75530, Pakistan",4.7,50279
466697,Days Inn Karachi,"164 B .C .H .S Shahrah E Faisal, Shahrah-e-FaisalKarachi 75400, Karachi, 75400, Pakistan",3.9,1568
466698,Hotel Regine Inn,"C 139 1 Block 2 Clifton Near Zia-ud-din Hospital, Near Zia-ud-din  HospitalC-139/1 CliftonKarachi, Karachi, 74000, Pakistan",3.7,300
466699,Hotel One Karachi,"C-16 Clifton Block 4, Karachi 75500, Karachi, 75600, Pakistan",3.1,140
466700,Blue Sky 1,"50 Modern Corporative Housing Society Block 7/8, Tipu Sultan Road, 50 Modern Corporative Housing SocietyKarachi, Karachi, 0, Pakistan",3.8,656
466701,Rehaish Plus Guest House,"6 E Block 6 P.E.C.H.S Nursery Near Delhi Sweet Main Shahrah-e-Faisal, P.E.C.H.S. NurseryNear Delhi SweetMain Shahran-E-Fasial, Karachi, 0, Pakistan",4.1,15
466702,Blue Sky 2,"Nursery Block 6 Shahra E Faisal, Shahra E FaisalKarachi, Karachi, 0, Pakistan",5.0,0
466703,Stayflix Ktown Rooms,"24.830060, 67.070912,73-C, Phase VII, Jami Cmmercial, DHA, , Karachi, 75500, Pakistan",5.0,3
466704,"Stayflix Entire Private Room, DHA","11-C, Street 11, Badar Commercial,Phase V, DHA, , Karachi, 75500, Pakistan",4.6,14
466705,Hotel Defence Inn,"8th Gizri Ln, , Karachi, 75500, Pakistan",3.7,15
466706,Hotel Sarawan Karachi,"Sir Ghulam Hussain Hidayatallah Rd, Saddar TownKarachi 74400Sindh, Karachi, 0, Pakistan",3.5,820
466707,Ramada Plaza Karachi Hotel,"Star Avenue, Terminal No 1, Jinnah International Airport، Faisal Cantonment, Karachi, Karachi City, Sindh 75530, , Karachi, 75200, Pakistan",4.3,11937
466708,Movenpick Karachi,"Club Road; Po Box 3918, Club RoadKarachi 75530, Karachi, 75530, Pakistan",4.5,21851
466709,Mehran Hotel,"Shahra E Faisal 75530, Karachi 75530, Karachi, 0, Pakistan",3.7,174
466710,Royal Palace,"House # 7 Maqboolabad P.E.C.H.S Society Block 7 8 Near Parsa Tower Shahrah e Faisal, P.E.C.H.SNear Baloch ColonyKarachi 74000, Karachi, 74000, Pakistan",4.1,1117
466711,HillTop Hotel Karachi,"Z 63 K.C.H.S Dr.Mahmood Hussain Road Dr.Mahmood Hussain Road Near Ferozabad Police Station, Near Ferozabad Police Station KarachiKarachi 74400, Karachi, 74200, Pakistan",3.5,211
466712,Hotel Sky Towers,"Raja Ghazanfar Ali Khan Road, SaddarKarachi, Karachi, 74400, Pakistan",4.1,904
466713,The Palace Suites Hotel,"Khyaban-e-Muslim 55-C, Muslim Commercial Area Phase 6Karachi 75400Sindh, Karachi, 75400, Pakistan",4.7,96
466714,Crystal Inn Guest House,"D 5 Block 10 A Block 10 A National Cement Employees CHS, , Karachi, 75300, Pakistan",4.3,740
466715,Hotel Seaview,"Block-4, M_3 Samrina Beach BuildingOpposite HyperStar Dolmen MallClifton, Karachi, 74400, Pakistan",3.6,564
466716,Seaview Lodge Guest House,"C 135 2 Block 2 Near Dr. Ziauddin Hospital Clifton Karachi Hospital, Clifton, Near Dr. Ziauddin HospitalCliftonKarachi 75500, Karachi, 75500, Pakistan",4.0,259
466717,Luxury Inn Guest House,"245-1-B Block-6, P.E.C.H.SNursery Shahrah-E-FaisalBehind K.F.C, Karachi, 05400, Pakistan",3.7,94
466718,Royal Residency Guest House,"Block B, E169 Rahid Minhas RoadGulshan e JamalKarachi, Karachi, 75260, Pakistan",4.4,54
466719,Diplomat Inn Hotel,"Block 6, 1-D Al Islami LanePECHS BankKarachi 74600, Karachi, 75500, Pakistan",4.2,453
466720,Rose Palace Millenium Hotel,"Near Millenium Mall, Rashid Minhas RoadGulshan-E-JamalKarachi 75260, Karachi, 75260, Pakistan",4.0,4005
466721,New Hotel Chilton,"Mir Karam Ali Talpur Road 22, SB 2Saddar TownKarachi 75260, Karachi, 75260, Pakistan",3.9,569
466722,The Motel Royal Fantasy,"Clifton Block 8, Subway Resturant Street F46Near Teen TalwarKarachi 75500, Karachi, 75500, Pakistan",2.8,31
466723,Cosy Beach Vista,"C22/1 Block 4, CliftonKarachi Opp Dolmen Mall Sea ViewNext to China & Kuwait Embassy, Karachi, 75500, Pakistan",4.6,435
466724,Season Inn,"A-19 Tina Square, Model Colony, Karachi, 75100, Pakistan",4.1,90
466725,Swisstel Cottage,"Block 04 C-20, Karachi, Karachi, 75000, Pakistan",4.3,163
466726,Javed Apartment,"Lane 10 Plot 14 C Nishat Commercial Dha Phase 6, , Karachi, 74000, Pakistan",4.3,12
466727,Luxurious guest house,"A 98 Block C Gulshan E Jamal, , Karachi, 0, Pakistan",3.9,106
466728,Patel Residency Guest House,"House No. 35 Block 7 8 Memon Co Operative Housing Society Near Ideal Bakery Hill Park Shara E Faisal, , Karachi, 75350, Pakistan",4.1,123
466729,Star Guest House,"18 Banglore Town Shahreh E Faisal, , Karachi, 75300, Pakistan",3.5,104
466730,Seaview Guest House,"Khayaban E Bukhari, , Karachi, 75500, Pakistan",4.0,255
466731,Rehaish Inn Model Colony,"House # St 15 2 Block B Kazimabad Model Colony Kazimabad Model Colony, , Karachi, 75100, Pakistan",3.9,89
466732,Rehaish Inn Furnished Rental Accommodation,"Professor Ghafoor Ahmed Road, , Karachi, 75290, Pakistan",3.9,27
466734,The Reserve,"Creek Lane 4 13C Ittehad Commercial Phase Vi Near Agha Khan Lab, , Karachi, 75500, Pakistan",4.3,365
466736,Kehkeshan Inn,"House No F 11 1 Block 8 Near Teen Talwar Clifton Clifton 45000 Karachi Pakistan House No F 11 1 Block 8 Near Teen Talwar Clifton Clifton 45000 Karachi Pakistan, , Karachi, 75500, Pakistan",3.9,139
466737,Red Stone House,"A 91 Sector T 4 Gulshan E Maymar, , Karachi, 75340, Pakistan",3.0,2
466738,Patel Residency Guest House 2,"E 25 Block 6 P.E.C.H.S. Sharah E Faisal Karachi, , Karachi, 75400, Pakistan",4.0,204
466741,The Hotel Region,"256 C Block 6 Pechs Nursery Shahra E Faisal, , Karachi, 75250, Pakistan",4.2,129
466742,"1 Bedroom Apartment, Netflix, Sea View","26-C, SABA COMMERCIAL, DHA PHASE 5,EXTENSION 102-2, , Karachi, 75500, Pakistan",4.9,89
466743,KHI 002 GUL,"Plot A 8, Gulshan-e-Jamal (Near Aga,Khan Hospital) Block C, , Karachi, 75500, Pakistan",4.5,37
466745,Serena Guest House,"Olympian Islahuddin Road B 2, Block 4 Gulshan-e-Iqbal,, , Karachi, 24700, Pakistan",4.2,31
466747,SK Travellers' Inn,"Plot#A 20 Shah Faisal Town Near Airport Jinnah Avenue Road, opp. Security Press, , Karachi, 75600, Pakistan",3.7,269
466749,Remarkable Diamond Apartment Dha Defense Karachi,"Pic A Coff, , Karachi, 75500, Pakistan",4.3,65
466750,New Era Guest House,"Hahrah E Faisal Karachi 6M Block 6 PECHS Extension Block 6 PECHS, , Karachi, 75400, Pakistan",3.9,307
466751,Super Golden Guest House,"Gulistan E Jouhar Block 3 Kamran Chowrangi, , Karachi, 75300, Pakistan",0.0,0
466754,Kehkashan Huest House,"House No F 35 5Th East Teltonika Pakis Road, Block 9 near Ocean Mall Clifton, , Karachi, 75600, Pakistan",4.7,18
466755,Hill View Guest House Karachi,"House # 54 9 Block # 1 First Floor Gulistan E Jauher Near Continental Bakery Karachi, , Karachi, 75290, Pakistan",4.2,18
466756,Welcome Guest House,"Khayaban E Aziz Bhatti Shaheed Road Phases 7 Ext., , Karachi, 75500, Pakistan",4.3,36
466757,No Unmarried couple 1 Bed Apartment in North Kara,"Lubaba Residency Unit C1-608-1 6th Floor, Plot FL-4, , Karachi, 75850, Pakistan",4.3,11937
466758,Rehaish Inn Guest House,"House Street Number 6, , Karachi, 75400, Pakistan",4.5,86
466760,Stay Inn Guest House,"Shahrah E Faisal Plot 6 D Pechs Block-6, PECHS,, , Karachi, 75400, Pakistan",3.9,146
466761,Hotel Oasis Inn l Guest House,"D 6 C N C E H S Near City School Block 10-A Gulshan-e-Iqbal, , Karachi, 74000, Pakistan",4.0,24
466762,Hotel New View Guest House,"50 Olympian Islahuddin Rd, , Karachi, 75300, Pakistan",5.0,2
466764,Hotel Rise Inn,"Street 32 Saba Ave, , Karachi, 75500, Pakistan",5.0,3
466766,Hamsun Suites,"11 B Shahrah E Faisal Karachi Sindh 75400, , Karachi, 75400, Pakistan",4.6,404
466768,The Times inn Couples,"Street Number 1 Block 10 A Block 10 A Gulshan E Iqbal Karachi Gulshan-e-Iqbal, Karachi, , Karachi, 75300, Pakistan",4.3,44
466770,Hotel Executive Lodge,"Banglow A66 Khayban E Abbasi Phase 7 Dha Karachi Phase 7 DHA Karachi, , Karachi, 75500, Pakistan",4.2,1334
466771,Airport Hotel,"Star Gate Road, , Karachi, 75350, Pakistan",3.5,2115
466773,Gulshan Family Couple Guest House Couple Hotel Gulshan e iqbal,"Rashid Minhas Rd Block 3 Gulshan E Iqbal Karachi Sindh Block 3 Gulshan-e-Iqbal, , Karachi, 75300, Pakistan",4.3,747
466774,Hotel Imperial Karachi,"7 J Block 6 Pechs Shahreh E Faisal Nursery PECHS, Shahrah-e-Faisal, Nursery, , Karachi, 75100, Pakistan",4.7,48
466777,Hotel Bed & Rest Airport,"Plot # A 6 Moinabad No. 2 Main Jinnah Avenue Near Airport Karachi, , Karachi, 75100, Pakistan",4.1,63
466784,Book & Stay,"245 1 Shahrah E Faisal Rd, , Karachi, 75400, Pakistan",4.0,73
466839,Hotel Galaxy,"Shahrah E Faisal Rd, , Karachi, 75350, Pakistan",4.7,30
466842,Al Jazeera Lodges,"Shahrah E Qaideen, , Karachi, 75400, Pakistan",3.6,19
466848,The R Hotels,"Shahrah E Faisal Rd, , Karachi, 74300, Pakistan",4.7,36
466851,Ocean Pearl Hotel,"B 33 1St St Karachi Sindh 75600, , Karachi, 75600, Pakistan",4.6,75
466852,High City Hotel,"Zaibunnisa Street, , Karachi, 7440, Pakistan",3.6,236
466855,New Al Madina Hotel,"V25jcgh Chaudhry Street Saddar Karachi, , Karachi, 74400, Pakistan",3.9,437
466858,Seashell Grand hotel,"5 D 178, , Karachi, 75600, Pakistan",4.6,83
466859,Hotel Classic Inn,"House # C 2 Block F Near Kia Motors Gulshan-e-JamalKarachi, , Karachi, 74200, Pakistan",4.8,10
466862,World Inn Karachi,"Main Khayaban E Jami, , Karachi, 75500, Pakistan",4.0,85
466864,The Elet Business Hotel,"Bunglow Number 10 13 Sindhi Muslim Cooperative, , Karachi, 75500, Pakistan",4.2,206
466867,Hotel Crown Inn,"171 Frere Road Saddar Clarke St. Shahrah e Iraq, Saddar, SaddarKarachi 74400, Karachi, 74400, Pakistan",3.8,2349
466868,Continental Guest house,"Main Road, , Karachi, 75210, Pakistan",3.2,12
466870,Subhan Palace Guest House,"House No A 24 Black 10 A Street Lasania Restaurant Gulshan E Lqbal, , Karachi, 75300, Pakistan",4.5,173
466871,The Muslim Guest House,"House C 39 Lane 7 Block 2 Clifton, , Karachi, 75600, Pakistan",4.3,124
466872,Four Season Guest House,"A 19 Tina Sqaure, , Karachi, 75600, Pakistan",3.8,354
466873,Johar Hill view Guest House,"House B 54 9 Block 1 Gulistan E Johar Karachi, Karachi City, , Karachi, 75290, Pakistan",4.2,18
466875,Roomi Rezidor Guest House,"Nursery Shahrah E Faisal Rd, , Karachi, 75400, Pakistan",4.5,43
466877,Karachi Guest House,"1 D Pechs Block 6 Near Delhi Sweets Bank Islami Lane Nursery Karachi Karachi Block 4 Near Disco Bakery, , Karachi, 75500, Pakistan",4.4,190
466878,M.Winner Guest House,"Agha Khan Hospital Road Karachi Sindh 75500, , Karachi, 75500, Pakistan",4.5,16
466879,Galaxy Inn Guest House,"A 46 Block C Gulshan E Jamal Karachi Karachi Sindh 75260, , Karachi, 75260, Pakistan",4.5,419
466881,Jilani Guest House,"245 1 D Nursery Shahrah E Faisal, , Karachi, 75000, Pakistan",3.7,160
466899,Hunza Serena Inn,"Hunza Serena Inn Karimabad Hunza Pakistan, Hunza, Gilgit, 15700, Pakistan",4.4,1005
466902,Hunza View Hotel,"Northern Areas, Karim Abad RoadKarimabad 54000Hunza, Karimabad, 54000, Pakistan",4.2,121
466903,Baltit Heritage Inn,"Fort Chowk, Karimabad 15100Hunza, Karimabad, 15100, Pakistan",4.3,122
466905,Mountain Story Resort,"Upper Link Road, Aliabad 44000Hunza, Aliabad, 44000, Pakistan",4.4,168
466907,The Hunza Lodge,"Baltit Fort Chowk, Karimabad RoadKarimabad 15700Hunza, Karimabad, 15700, Pakistan",4.9,118
466908,Old Hunza Inn,"Zero Pint Old Road, Karimabad 15700, Karimabad, 15700, Pakistan",4.3,223
466909,Hunza Lounge,"Hunza Lounge Near Civil Hospital Karimabad District Hunza Gilgit Baltistan, , Hunza, 15100, Pakistan",4.6,154
466911,Mountain Inn Hunza,"Karimabad Hunza, , Gilgit, 15700, Pakistan",4.3,47
466912,Grapes Garden,"University Road, , Hunza, 54000, Pakistan",4.2,129
466914,Arcadian PTDC Gupis,"69Wh J67 Shandur Gilgit Rd Gilgit Baltistan, , Barishal, 15300, Pakistan",5.0,2
466915,Hunza Midway hotel,"Near New Beacon School Altit Hunza, , Barishal, 15101, Pakistan",4.0,117
466916,Hunza City Hotel,"Near New Beacon School Altit Hunza, , Barishal, 15101, Pakistan",4.2,412
466917,Elite Residency,"Kkh Road, , Barishal, 15600, Pakistan",4.5,78
466918,Fairy Garden & Resorts,"Sagi Ali Basi Aliabad Old Silk Road Hunza Gilgit Baltistan., , Aliabad, 15600, Pakistan",4.1,55
466919,Mirza Hotel and Restaurant,"Gov. Girls High School, , Barishal, 15000, Pakistan",4.5,226
466920,Shah Quli inn,"Kkh Main Road Near PTDC Motel Hunza, , Barishal, 150001, Pakistan",5.0,7
466921,Diamond Deluxe Hotel Karimabad Hunza,"Near Japan Chowk, , Barishal, 15600, Pakistan",4.8,8
466922,Dua Hotel & Restaurant,"N 35 Aliabad Ali Abad, , Barishal, 15600, Pakistan",4.5,2
466923,Hunza Bliss Hotel,"Link Road Hunza Bliss, , Barishal, 15600, Pakistan",4.6,193
466924,Darwesh Hotel Hunza,"N 35 Ganish Karimabad, , Barishal, 15700, Pakistan",4.4,73
466925,Hunza Blossom Inn,"College Road Garelt, , Barishal, 27500, Pakistan",4.3,97
466926,Arcadian Inn Hunza,"Main Kkh Road Dourkhand Aliabad, , Barishal, 15600, Pakistan",4.6,423
466927,Legend Hotel Hunza,"1 Main Karimabad Road, , Barishal, 15700, Pakistan",4.3,26
466928,The Guest House Hunza,"Inside Mir Of Hunza Palace, , Barishal, 15700, Pakistan",4.8,126
466929,Hotel One Gulberg,"40 A 2 Mehmood Ali Kasoori Rd Gulberg Lll Gulberg lll, Gulberg lll54000 Lahore, Lahore, 54000, Pakistan",3.9,2405
466930,Best Western Lahore,"Fane Road,Off Mall Road, 9, LAHORE, Lahore, 54000, Pakistan",4.2,932
466931,Hotel One Down Town,"6 Chatterjee Road Urdu Bazar, Urdu BazarLahore 54000, Lahore, 54000, Pakistan",3.8,437
466932,Hotel One The Mall Lahore,"105 A The Mall, 54000 LahoreParkistan, Lahore, 54000, Pakistan",4.0,2005
466933,Royal Elegance Hotel,"22 A Zafar Ali Road Gulberg 5, , Lahore, 54000, Pakistan",3.9,613
466934,Sunfort Hotel,"72 D 1 Liberty Commercial Zone Gulberg Iii Gulberg III, Gulberg-3Lahore, Lahore, 05990, Pakistan",4.0,358
466935,Hotel Marco Polo Lahore,"13 Abbot Road, Lahore 54000, Lahore, 54000, Pakistan",3.9,2046
466936,Lahore Guest House,"Fort Villas 35 B, Lahore 54000, Lahore, 5400, Pakistan",4.8,557
466937,Hotel Leader's Inn,"6 Montgomery Road, Opposite Punjab Assembly BuildingLahore 54000, Lahore, 54000, Pakistan",3.7,56
466938,Maisonette Hotel & Resort Lahore,"51 C 2 Gulberg Lll Ghalib Road, Gulberg lllLahore, Lahore, 05000, Pakistan",4.1,4918
466951,Defence Raya Golf & Country Club,"Sector M Plot 1, Defence Housing AuthorityPhase 6Lahore, Lahore, 54792, Pakistan",4.8,322
466956,Hotel Luxury Palace,"85 Babar Block Behind Barkat Market, Commercial Area, Near Barkat Market, Lahore, , Pakistan",3.8,1707
466958,Express Hotel Lahore,"106 Commercial Area Cavalry Ground, Calvary Grounds, Lahore, , Pakistan",3.9,842
466959,Executive Palace Hotel,"House 75 Sher Shah Block, New Garden Town, Lahore, 54600, Pakistan",4.8,164
466963,Step Inn Guest House,"Step Inn Guest House H# 4 Biii Street # 1 Near Servaid Pharmcy Model Town Link Road Lahore Opp. McDonald's, , Lahore, 54600, Pakistan",4.1,461
466964,The Nishat Hotel,"Gulberg III Gulberg 3, Mian Mahmood Ali Kasuri Road 9ALahore 54660, Lahore, 54660, Pakistan",4.4,3692
466967,Lahore Home Stay,"Street 112, , Lahore, , Pakistan",4.9,84
466970,Mirage Lahore,"21 Lake Road Old Anarkali Lahore 4, Lahore, Lahore, 54000, Pakistan",3.7,184
466986,Regency Inn,"5/G-1? Block H? Gulberg-II, Block H Gulberg 2, Lahore, Punjab",4.1,603
466988,Faletti's Hotel Lahore,"24 Egerton Road Lahore Pakistan, Lahore 54000, Lahore, 54000, Pakistan",4.3,15234
466990,Royal Copenhagen Inn,"Main Gulberg 7A, Lahore 54000, Lahore, 54000, Pakistan",4.8,34
466991,Corporate Inn,"111 J Model Town, Model TownLahore 54700, Lahore, 54700, Pakistan",3.9,485
466996,Lahore Palace Hotel,"Usman Block 40, Garden TownLahore 54000, Lahore, 54000, Pakistan",4.4,40
467001,Herfa Inn Hotel,"Race Course Road 23/3, Shahrah Aiwan-e-Sanat-o-TijaratLahore 54000, Lahore, 54000, Pakistan",4.0,474
467008,Royaute Luxury,"43 C1, off MM Alam Road, Block C1 Block C 1 Gulberg III, Lahore, Punjab 54000, , Lahore, 54000, Pakistan",4.3,229
467014,Hotel Royal,"109 J Block Johar Town 110 J Block Johar Town Lahore Pakistan, , Lahore, 54782, Pakistan",4.4,1370
